 505 504
D:508 505 497
D:507 504 501
D:505 508 504
D:506 507 500
D:506 505 501
D:505 500 497
D:504 504 500
D:505 510 502
D:505 508 504
D:505 499 499
D:506 504 504
D:506 504 504
D:506 504 499
D:508 504 499
D:507 504 496
D:507 504 500
D:506 508 505
D:508 506 505
D:508 504 504
D:506 502 500
D:505 506 504
D:508 508 506
D:508 504 505
D:508 504 504
D:508 504 508
D:510 507 508
D:510 504 508
D:510 504 508
D:508 502 508
D:508 502 504
D:508 504 508
D:508 508 507
D:508 505 504
D:508 504 504
D:508 510 504
D:508 511 504
D:509 504 504
D:508 499 505
D:508 499 500
D:508 500 500
D:508 502 504
D:508 504 504
D:508 504 499
D:507 507 500
D:505 505 500
D:504 508 504
D:505 504 502
I:a b c
D:506 504 497
D:505 508 499
D:504 508 500
D:504 508 500
D:504 504 499
D:506 508 502
D:508 508 502
D:504 504 496
D:505 504 507
D:506 504 504
D:508 504 504
D:508 507 505
D:508 508 504
D:508 504 504
D:508 504 504
D:508 504 504
D:508 504 504
D:508 502 505
D:508 499 508
D:508 504 504
D:508 505 505
D:508 505 508
D:510 505 510
D:511 501 508
D:510 504 510
D:510 508 511
D:510 504 510
D:510 502 504
D:510 504 504
D:508 504 505
D:508 508 508
D:504 506 508
D:506 504 510
D:508 508 505
D:508 508 505
D:508 504 504
D:508 504 508
D:508 511 508
D:508 504 504
D:508 504 504
D:505 504 504
D:505 501 504
D:504 505 511
D:505 511 504
D:507 508 504
D:508 504 505
D:507 504 508
D:504 504 512
D:504 505 504
D:504 507 508
D:505 508 511
D:508 508 508
D:511 508 499
D:508 511 502
D:505 500 502
D:508 497 499
D:504 500 504
D:504 506 505
D:505 504 502
D:509 499 504
D:505 505 508
D:508 508 508
D:505 508 510
D:504 504 509
D:508 504 512
D:510 504 505
D:508 507 506
D:511 505 512
D:510 504 511
D:510 502 508
D:506 502 513
D:507 509 511
D:511 508 508
D:511 494 508
D:508 497 518
D:504 508 511
D:508 510 499
D:508 504 504
D:508 499 502
D:508 500 496
D:504 505 505
D:508 515 511
D:508 511 512
D:504 508 499
D:504 504 512
D:504 504 508
D:508 504 489
D:508 499 494
D:504 511 499
D:499 511 502
D:497 512 508
D:502 513 525
D:508 504 519
D:508 514 505
D:509 508 492
D:508 507 486
D:504 500 528
D:497 504 524
D:508 505 481
D:504 504 522
I:a b c
D:510 504 543
D:515 504 489
D:499 508 534
D:504 504 588
D:496 511 466
D:496 508 515
D:486 518 536
D:504 510 473
D:500 502 476
D:521 496 451
D:508 496 496
D:512 498 563
D:536 515 505
D:511 526 560
D:504 527 480
D:487 543 399
D:457 519 476
D:492 500 516
D:527 505 476
D:480 534 560
D:480 476 563
D:496 492 590
D:549 532 472
D:484 472 675
D:496 486 487
D:527 472 440
D:548 515 451
D:519 510 480
D:472 519 455
D:451 543 464
D:504 531 636
D:454 515 556
D:480 462 472
D:537 470 488
D:473 536 396
D:452 504 461
D:494 515 524
D:539 542 600
D:570 527 497
D:512 526 452
D:443 505 444
D:524 516 480
D:543 496 528
D:490 537 581
D:504 499 563
D:564 480 478
D:520 487 504
D:490 518 499
D:387 504 502
D:408 504 480
D:523 511 480
D:494 544 476
D:458 536 543
D:448 494 526
D:609 483 504
D:560 508 480
D:508 529 527
D:572 494 528
D:580 522 444
D:542 504 480
D:508 540 483
D:475 490 591
D:430 505 551
D:488 489 519
D:553 480 449
D:553 492 432
D:532 500 449
D:473 510 502
D:480 516 529
D:497 513 519
D:540 501 608
D:508 524 536
D:519 504 415
D:510 488 455
D:528 488 462
D:487 508 499
D:483 499 543
D:528 502 511
D:531 521 499
D:526 508 520
D:528 496 528
D:515 504 521
D:511 499 476
D:510 500 476
D:507 496 483
D:508 497 492
D:512 500 496
D:510 504 492
D:508 502 496
D:511 502 497
D:500 500 508
D:510 502 504
D:510 504 509
D:515 504 511
D:505 502 504
D:504 499 492
D:508 500 504
D:523 496 510
D:524 499 498
D:519 497 504
I:a b c
D:519 502 513
D:518 510 504
D:518 500 511
D:520 496 508
D:519 496 502
D:515 502 499
D:516 502 504
D:516 504 504
D:517 500 504
D:515 504 496
D:515 496 496
D:512 499 496
D:513 504 491
D:514 497 492
D:512 494 499
D:510 504 497
D:510 499 496
D:511 504 492
D:508 504 487
D:508 500 489
D:512 497 490
D:510 499 492
D:508 504 494
D:508 510 492
D:508 511 496
D:508 505 496
D:508 505 502
D:507 504 496
D:508 504 502
D:510 502 499
D:510 502 500
D:509 504 496
D:508 500 496
D:506 502 504
D:507 499 499
D:505 497 496
D:508 502 496
D:509 505 496
D:508 504 498
D:508 504 505
D:508 504 498
D:508 508 492
D:508 511 502
D:508 510 504
D:510 504 506
D:508 496 504
D:512 496 506
D:513 504 508
D:511 504 502
D:511 492 504
D:508 496 500
D:504 497 508
D:511 499 510
D:512 499 505
D:508 499 504
D:510 504 504
D:508 504 505
D:510 508 502
D:510 506 497
D:508 504 497
D:508 496 502
D:508 504 508
D:510 505 502
D:508 505 499
D:508 500 499
D:508 502 494
D:506 502 500
D:507 502 504
D:507 504 497
D:505 504 497
D:506 505 502
D:508 504 499
D:505 504 502
D:506 504 504
D:505 508 499
D:508 505 496
D:508 504 497
D:510 498 504
D:510 497 504
D:510 499 504
D:508 504 504
D:508 508 506
D:508 505 504
D:505 504 504
D:508 511 500
D:508 512 504
D:508 508 501
D:508 496 502
D:510 504 500
D:511 516 506
D:510 505 512
D:508 497 511
D:508 504 500
D:508 496 498
D:511 496 504
D:511 494 504
D:511 497 504
D:511 505 504
D:510 508 504
D:510 502 508
I:a b c
D:508 505 502
D:508 506 502
D:508 508 504
D:510 508 504
D:508 508 504
D:508 505 504
D:508 499 504
D:505 504 504
D:508 504 500
D:505 504 499
D:507 504 499
D:508 508 499
D:508 510 499
D:505 511 505
D:506 506 500
D:508 502 498
D:505 499 499
D:505 504 502
D:508 504 500
D:508 505 502
D:508 506 496
D:507 513 504
D:507 508 506
D:506 499 504
D:507 496 504
D:506 502 504
D:505 505 504
D:508 508 509
D:508 508 502
D:508 508 501
D:510 505 504
D:508 510 504
D:508 511 502
D:505 504 504
D:511 497 500
D:511 501 506
D:511 504 511
D:511 502 508
D:510 506 508
D:510 504 506
D:509 505 507
D:509 504 508
D:508 504 508
D:508 504 499
D:508 507 505
D:508 508 508
D:509 504 504
D:508 504 504
D:508 508 505
D:508 508 508
D:508 505 506
D:508 504 499
D:505 504 500
D:504 508 499
D:507 508 499
D:508 504 500
D:505 502 500
D:505 502 502
D:504 504 499
D:504 510 499
D:508 504 504
D:508 502 504
D:508 504 504
D:508 508 505
D:508 506 504
D:508 504 504
D:508 500 499
D:506 499 500
D:502 504 504
D:508 508 505
D:510 504 505
D:510 505 505
D:511 502 507
D:511 504 507
D:511 510 511
D:508 505 500
D:510 510 504
D:506 513 513
D:512 511 511
D:511 508 515
D:512 508 512
D:511 510 511
D:511 508 510
D:510 504 511
D:510 499 509
D:510 502 508
D:508 504 505
D:508 508 510
D:512 506 505
D:508 505 507
D:508 508 509
D:512 509 510
D:510 507 508
D:511 506 508
D:511 504 504
D:511 508 506
D:511 510 504
D:507 511 504
D:508 508 504
D:505 504 502
I:a b c
D:507 505 504
D:505 511 504
D:505 516 504
D:506 504 502
D:505 500 508
D:504 504 504
D:505 504 502
D:508 499 502
D:505 502 500
D:506 504 500
D:506 504 504
D:508 505 505
D:508 505 505
D:507 505 508
D:505 508 508
D:508 507 507
D:505 504 507
D:508 504 504
D:505 504 508
D:508 504 507
D:508 508 505
D:508 502 508
D:509 504 506
D:510 510 508
D:511 505 512
D:510 499 510
D:512 501 510
D:510 504 511
D:511 504 511
D:511 504 511
D:510 502 508
D:508 502 504
D:509 504 504
D:508 504 504
D:504 505 505
D:504 502 504
D:510 504 507
D:508 504 508
D:508 505 508
D:508 504 510
D:508 504 507
D:504 502 502
D:505 511 502
D:506 504 500
D:506 504 504
D:504 505 504
D:504 500 504
D:505 504 508
D:508 504 508
D:508 502 508
D:510 504 509
D:508 505 508
D:505 508 511
D:505 508 505
D:508 504 499
D:504 504 510
D:505 504 511
D:510 499 508
D:507 504 514
D:505 511 504
D:508 512 499
D:505 511 506
D:502 505 509
D:505 496 498
D:504 502 502
D:504 501 511
D:508 504 499
D:510 511 496
D:504 502 504
D:502 506 511
D:508 511 505
D:508 516 498
D:504 510 497
D:515 499 513
D:511 515 537
D:512 518 508
D:508 514 508
D:510 496 487
D:518 489 496
D:505 502 554
D:494 512 537
D:480 526 496
D:501 496 537
D:513 491 608
D:512 511 462
D:524 496 419
D:511 511 452
D:519 489 508
D:514 508 573
D:510 526 536
D:508 519 457
D:496 488 536
D:499 496 486
D:501 531 435
D:500 512 417
D:513 496 465
D:496 526 464
D:492 513 553
D:487 487 544
D:483 505 620
I:a b c
D:457 515 578
D:524 472 508
D:541 472 459
D:512 481 424
D:482 498 543
D:509 511 504
D:540 522 529
D:483 524 521
D:478 519 481
D:512 519 444
D:511 496 454
D:506 496 472
D:440 504 556
D:472 487 630
D:532 545 551
D:542 536 468
D:511 521 455
D:519 505 460
D:457 484 476
D:519 484 590
D:575 480 496
D:515 536 492
D:505 543 483
D:451 518 463
D:496 499 524
D:496 534 455
D:489 496 452
D:539 465 617
D:514 496 632
D:534 505 566
D:480 497 472
D:475 522 492
D:519 531 455
D:489 512 570
D:518 513 537
D:544 490 450
D:524 512 432
D:494 528 478
D:388 506 480
D:448 494 586
D:545 528 518
D:549 560 474
D:533 486 433
D:536 505 438
D:540 511 526
D:521 472 480
D:523 467 497
D:499 489 496
D:489 523 512
D:511 502 580
D:542 504 591
D:540 505 485
D:515 505 528
D:505 508 463
D:504 504 454
D:488 504 480
D:513 506 499
D:528 511 504
D:526 515 511
D:505 511 507
D:502 508 510
D:511 508 517
D:521 505 512
D:520 508 499
D:523 505 512
D:523 510 520
D:519 504 508
D:519 505 506
D:515 512 504
D:511 508 508
D:505 504 507
D:508 508 504
D:519 508 504
D:516 507 501
D:518 508 510
D:521 505 501
D:521 502 496
D:519 504 498
D:515 502 496
D:512 502 499
D:512 505 504
D:510 505 499
D:511 512 497
D:511 511 497
D:511 492 494
D:509 491 492
D:510 499 492
D:510 499 488
D:508 497 492
D:508 494 494
D:510 505 499
D:508 510 497
D:508 504 489
D:511 497 492
D:508 500 488
D:506 502 492
D:507 507 500
D:510 510 497
D:511 500 492
D:507 497 497
I:a b c
D:508 497 502
D:505 500 499
D:505 504 497
D:508 506 504
D:508 508 497
D:508 508 504
D:510 504 496
D:508 502 494
D:510 504 500
D:509 499 504
D:512 496 508
D:512 497 505
D:511 502 497
D:508 504 496
D:510 502 504
D:508 501 502
D:508 512 504
D:511 500 500
D:511 492 499
D:510 494 504
D:510 500 504
D:511 492 499
D:507 496 502
D:504 502 505
D:507 504 502
D:510 510 500
D:510 508 498
D:508 508 500
D:506 496 499
D:508 496 502
D:508 508 498
D:508 513 496
D:507 508 502
D:505 502 501
D:508 492 499
D:508 496 508
D:505 513 504
D:508 510 496
D:506 502 496
D:505 502 496
D:508 505 499
D:508 510 500
D:508 519 504
D:508 521 504
D:508 502 504
D:504 496 498
D:508 497 504
D:508 492 499
D:508 496 499
D:508 497 504
D:508 502 502
D:510 504 497
D:509 507 497
D:508 504 505
D:510 504 507
D:511 504 508
D:510 505 508
D:508 501 504
D:508 504 508
D:510 508 504
D:508 510 510
D:508 512 504
D:510 504 496
D:511 496 497
D:510 496 496
D:510 499 501
D:510 497 504
D:506 504 504
D:508 510 501
D:504 504 504
D:508 504 508
D:508 501 505
D:508 502 505
D:508 504 502
D:505 512 504
D:506 507 502
D:505 504 499
D:505 508 499
D:506 504 497
D:508 504 499
D:508 504 502
D:508 506 500
D:506 505 499
D:508 504 498
D:505 510 499
D:507 509 504
D:508 500 500
D:506 497 502
D:507 499 504
D:506 504 500
D:508 500 502
D:508 502 504
D:508 504 504
D:508 504 504
D:510 505 504
D:507 505 504
D:508 505 497
D:506 506 504
D:507 508 510
D:510 505 505
I:a b c
D:512 510 514
D:512 500 508
D:512 502 510
D:511 497 505
D:510 499 504
D:508 500 502
D:508 504 504
D:510 504 504
D:508 502 504
D:508 504 504
D:508 508 505
D:510 505 508
D:508 507 508
D:505 501 504
D:507 502 505
D:508 504 504
D:505 508 504
D:504 508 500
D:504 504 499
D:504 505 497
D:506 507 504
D:508 505 510
D:508 499 508
D:507 498 504
D:507 504 504
D:504 508 504
D:506 508 508
D:508 510 504
D:508 504 504
D:508 499 504
D:506 504 502
D:508 504 504
D:508 504 505
D:508 504 504
D:507 505 507
D:506 507 502
D:508 502 499
D:508 501 499
D:509 505 502
D:508 506 502
D:508 504 504
D:508 504 504
D:508 504 504
D:508 507 505
D:507 508 504
D:508 502 504
D:508 502 505
D:510 508 510
D:508 505 511
D:510 505 508
D:510 504 508
D:510 504 508
D:510 507 505
D:511 510 505
D:510 511 505
D:508 499 504
D:508 504 505
D:508 504 504
D:507 505 506
D:507 504 504
D:508 507 508
D:508 504 501
D:508 507 505
D:508 505 505
D:507 504 504
D:507 504 504
D:505 504 504
D:504 504 504
D:504 507 502
D:504 502 500
D:504 505 505
D:504 504 504
D:504 507 501
D:508 499 502
D:507 502 504
D:507 504 506
D:505 504 508
D:505 505 508
D:506 504 504
D:508 502 504
D:508 508 504
D:508 508 505
D:504 504 508
D:504 504 510
D:504 502 508
D:505 504 507
D:508 506 511
D:508 507 511
D:508 504 504
D:508 504 504
D:508 508 504
D:505 505 509
D:508 504 519
D:508 504 511
D:510 500 511
D:508 504 518
D:508 506 517
D:508 502 515
D:510 504 502
D:508 508 504
I:a b c
D:508 499 510
D:512 504 502
D:508 504 496
D:508 512 508
D:511 512 515
D:504 508 530
D:505 505 512
D:506 502 502
D:504 500 499
D:499 515 496
D:499 519 497
D:505 511 500
D:511 505 524
D:507 510 511
D:510 511 487
D:512 500 508
D:504 504 531
D:508 514 519
D:513 508 486
D:508 512 499
D:511 504 499
D:500 515 504
D:494 519 527
D:497 504 556
D:501 508 590
D:508 510 545
D:512 510 494
D:501 499 492
D:527 497 522
D:511 510 473
D:519 483 451
D:507 502 427
D:504 504 448
D:518 530 520
D:499 527 575
D:476 493 528
D:516 511 483
D:519 524 496
D:500 531 520
D:511 513 523
D:496 515 542
D:506 483 502
D:524 480 463
D:502 481 520
D:504 496 593
D:476 508 557
D:497 504 524
D:508 499 499
D:470 483 467
D:514 502 434
D:499 551 480
D:483 507 497
D:531 512 609
D:526 540 550
D:505 489 467
D:508 510 496
D:480 523 470
D:508 515 560
D:484 527 494
D:415 483 506
D:522 512 496
D:548 512 490
D:492 510 496
D:524 491 549
D:560 486 486
D:500 524 448
D:467 518 419
D:513 489 524
D:465 506 561
D:489 527 569
D:540 550 504
D:496 519 448
D:490 476 462
D:502 540 461
D:415 496 531
D:524 492 604
D:558 499 513
D:537 487 441
D:516 511 551
D:519 524 480
D:499 538 520
D:526 489 483
D:526 492 499
D:521 519 524
D:502 531 488
D:508 492 467
D:513 508 497
D:484 534 492
D:460 535 564
D:511 489 513
D:547 480 519
D:543 492 594
D:521 484 470
D:484 496 472
D:513 504 472
D:542 505 512
D:515 514 527
D:515 512 492
D:524 519 481
D:514 508 514
I:a b c
D:512 504 491
D:512 504 484
D:508 504 496
D:510 504 496
D:505 500 502
D:504 504 511
D:507 512 504
D:499 508 499
D:504 504 510
D:515 511 504
D:508 521 494
D:508 505 499
D:513 501 497
D:519 496 492
D:511 496 486
D:499 502 501
D:511 499 508
D:516 502 504
D:514 499 499
D:518 504 508
D:504 502 508
D:513 500 499
D:512 499 496
D:510 500 499
D:512 505 500
D:511 508 505
D:517 504 504
D:516 504 504
D:516 504 502
D:515 511 504
D:516 504 504
D:515 492 496
D:513 500 496
D:512 505 496
D:512 497 489
D:512 504 500
D:508 496 504
D:510 488 496
D:511 496 498
D:511 504 496
D:511 508 496
D:512 508 497
D:511 504 496
D:508 510 494
D:508 510 489
D:508 492 496
D:505 496 496
D:507 500 498
D:508 499 497
D:508 499 496
D:508 508 494
D:510 511 492
D:505 508 504
D:505 499 499
D:510 497 502
D:509 496 498
D:507 499 502
D:508 509 499
D:504 499 496
D:504 502 496
D:508 496 492
D:508 499 496
D:508 504 500
D:508 508 499
D:510 499 497
D:510 514 498
D:504 511 499
D:504 513 505
D:505 504 504
D:511 493 499
D:510 494 504
D:511 497 510
D:512 496 511
D:510 500 504
D:511 504 502
D:511 500 499
D:511 499 505
D:508 499 505
D:508 496 501
D:510 504 504
D:506 499 506
D:508 504 504
D:508 504 501
D:510 500 504
D:508 508 502
D:508 513 505
D:508 504 500
D:508 499 502
D:509 508 502
D:508 501 502
D:506 497 497
D:505 497 499
D:504 496 502
D:508 492 497
D:508 497 505
D:508 504 504
D:504 504 496
D:505 499 492
D:507 502 496
D:508 515 502
I:a b c
D:508 510 505
D:508 496 504
D:508 494 502
D:505 504 504
D:508 505 502
D:508 500 497
D:508 505 497
D:506 519 497
D:508 510 505
D:508 494 505
D:508 494 504
D:508 496 504
D:509 504 504
D:508 504 505
D:508 512 504
D:508 510 507
D:505 510 504
D:508 496 510
D:508 504 515
D:511 499 505
D:512 497 505
D:511 500 502
D:509 505 504
D:510 504 504
D:510 504 507
D:508 508 504
D:508 511 508
D:510 509 507
D:510 505 504
D:508 504 499
D:508 500 502
D:510 504 504
D:508 501 504
D:508 500 504
D:508 504 504
D:508 507 504
D:505 508 504
D:506 508 504
D:507 504 496
D:505 508 499
D:505 506 498
D:505 505 500
D:506 505 496
D:504 504 496
D:505 504 504
D:508 504 505
D:509 508 505
D:509 508 504
D:508 507 504
D:508 504 499
D:505 508 509
D:505 506 505
D:507 496 499
D:508 501 492
D:507 505 501
D:508 504 504
D:510 504 504
D:508 504 504
D:508 504 504
D:508 505 504
D:508 505 504
D:508 502 504
D:506 504 504
D:510 505 509
D:511 508 508
D:510 508 505
D:510 502 508
D:511 504 508
D:511 504 505
D:508 504 504
D:508 499 505
D:509 497 504
D:510 504 505
D:509 508 504
D:510 510 504
D:510 504 504
D:509 499 500
D:508 504 502
D:510 513 508
D:513 510 508
D:510 504 506
D:508 507 508
D:510 512 508
D:505 511 505
D:508 511 506
D:510 508 504
D:509 508 502
D:508 510 505
D:510 507 505
D:508 504 504
D:508 504 504
D:508 504 505
D:505 508 505
D:504 511 505
D:508 501 505
D:510 500 504
D:508 504 505
D:510 504 508
D:510 504 508
D:512 504 508
I:a b c
D:511 510 511
D:511 510 512
D:511 507 508
D:510 504 505
D:510 505 505
D:508 508 506
D:511 508 510
D:511 508 510
D:512 513 512
D:511 510 511
D:510 507 511
D:509 504 512
D:511 504 508
D:510 505 508
D:509 511 505
D:508 505 508
D:508 499 504
D:509 499 508
D:508 502 506
D:508 504 506
D:508 504 508
D:508 504 505
D:508 505 505
D:510 504 504
D:508 504 505
D:508 504 508
D:508 498 504
D:507 504 500
D:508 505 504
D:505 508 508
D:504 501 508
D:504 504 511
D:505 508 504
D:505 504 499
D:508 504 504
D:508 504 505
D:505 504 504
D:504 504 502
D:504 507 511
D:504 504 512
D:505 504 515
D:508 504 515
D:510 506 505
D:510 505 504
D:511 505 496
D:505 500 496
D:504 504 504
D:508 504 504
D:510 508 507
D:511 500 510
D:515 498 511
D:508 498 513
D:504 505 510
D:508 511 504
D:510 504 504
D:510 502 505
D:508 502 509
D:508 505 508
D:511 505 511
D:506 500 515
D:505 508 513
D:511 505 515
D:510 508 508
D:508 504 504
D:508 502 496
D:504 507 496
D:510 504 506
D:508 504 499
D:505 504 507
D:505 504 508
D:505 504 508
D:502 510 524
D:508 504 514
D:513 499 499
D:508 504 486
D:500 510 492
D:499 510 497
D:502 511 496
D:504 521 511
D:507 512 519
D:510 498 511
D:511 499 509
D:509 497 483
D:504 499 510
D:507 508 524
D:499 513 516
D:504 508 499
D:511 500 492
D:508 515 483
D:504 508 497
D:504 496 494
D:508 496 492
D:514 504 537
D:510 516 536
D:517 505 504
D:504 508 489
D:510 514 487
D:491 536 524
D:494 510 538
D:500 500 548
I:a b c
D:528 507 470
D:515 492 540
D:518 496 504
D:497 511 483
D:467 521 499
D:494 486 504
D:494 504 516
D:526 497 504
D:543 492 515
D:492 502 483
D:487 512 496
D:510 524 523
D:504 513 507
D:507 511 478
D:438 519 504
D:494 467 608
D:550 496 558
D:543 515 483
D:481 531 534
D:455 524 496
D:467 476 516
D:488 478 463
D:508 504 531
D:544 491 527
D:541 529 428
D:524 527 444
D:510 519 440
D:514 518 551
D:461 512 660
D:460 515 531
D:470 474 466
D:508 480 415
D:472 543 422
D:415 497 496
D:492 490 560
D:519 533 476
D:469 543 595
D:547 519 668
D:601 481 489
D:534 504 390
D:451 558 444
D:374 524 593
D:374 522 510
D:585 517 572
D:604 478 478
D:627 508 476
D:542 592 528
D:523 487 472
D:512 472 494
D:440 494 441
D:440 540 527
D:513 536 517
D:477 496 430
D:504 496 519
D:487 534 556
D:562 508 572
D:499 487 510
D:544 515 563
D:524 524 376
D:444 481 572
D:496 496 555
D:556 470 412
D:532 475 423
D:412 508 473
D:300 524 428
D:529 531 508
D:632 534 513
D:572 497 600
D:601 566 652
D:519 518 512
D:523 507 441
D:523 492 423
D:518 463 505
D:531 505 532
D:488 506 449
D:510 483 465
D:511 489 492
D:472 504 496
D:504 496 478
D:532 496 529
D:508 504 552
D:511 510 598
D:518 521 539
D:527 500 412
D:527 496 432
D:524 496 467
D:516 499 497
D:498 502 505
D:496 521 508
D:524 504 516
D:528 510 536
D:521 507 510
D:515 519 502
D:510 508 499
D:515 480 508
D:515 481 500
D:515 492 508
D:516 496 504
D:515 496 497
D:504 496 498
I:a b c
D:499 505 494
D:519 504 505
D:524 497 507
D:511 496 500
D:508 499 504
D:505 501 497
D:499 499 496
D:505 496 496
D:515 500 500
D:524 502 501
D:526 506 504
D:519 506 504
D:518 498 502
D:516 499 494
D:515 504 504
D:515 499 496
D:513 494 496
D:513 498 492
D:512 499 487
D:512 504 496
D:513 500 496
D:514 492 496
D:515 496 496
D:511 504 496
D:511 504 496
D:510 502 499
D:515 496 499
D:515 499 502
D:515 504 504
D:515 504 499
D:513 504 502
D:511 504 504
D:510 505 504
D:515 507 504
D:513 500 504
D:513 497 496
D:513 496 499
D:511 507 500
D:510 508 500
D:508 499 499
D:511 499 501
D:508 502 504
D:508 504 504
D:508 504 499
D:506 504 496
D:510 499 494
D:508 500 492
D:505 504 496
D:505 504 496
D:507 504 496
D:508 504 496
D:509 508 499
D:505 504 505
D:510 505 504
D:513 505 501
D:512 502 504
D:511 504 504
D:508 504 499
D:508 504 497
D:510 504 501
D:505 504 500
D:505 504 504
D:508 504 505
D:509 504 504
D:512 507 504
D:508 504 502
D:512 508 504
D:513 508 500
D:512 505 504
D:508 505 502
D:510 508 504
D:510 508 506
D:512 507 505
D:512 505 508
D:511 504 507
D:510 508 508
D:513 501 505
D:512 504 505
D:511 504 504
D:508 500 505
D:508 508 508
D:510 502 504
D:508 504 504
D:511 504 504
D:508 504 505
D:511 502 500
D:508 499 504
D:510 501 504
D:508 504 504
D:507 510 504
D:508 505 500
D:504 502 499
D:505 500 499
D:505 510 505
D:505 508 499
D:505 508 499
D:505 505 499
D:507 504 499
D:507 502 502
D:506 500 504
I:a b c
D:508 499 504
D:508 507 504
D:508 507 504
D:505 507 504
D:504 502 504
D:508 497 502
D:508 502 504
D:508 504 504
D:508 502 504
D:506 504 504
D:508 500 504
D:505 502 501
D:505 504 506
D:508 504 508
D:508 504 509
D:511 504 510
D:510 507 511
D:511 504 511
D:511 500 512
D:510 500 502
D:508 506 504
D:508 508 504
D:508 504 505
D:508 500 504
D:512 500 506
D:510 505 508
D:508 508 507
D:508 508 508
D:508 499 507
D:508 497 505
D:508 504 504
D:508 504 505
D:508 504 504
D:508 508 504
D:508 504 504
D:506 504 504
D:502 505 504
D:506 505 505
D:505 505 504
D:505 508 504
D:510 508 504
D:508 502 504
D:504 497 499
D:502 502 499
D:504 505 499
D:504 502 502
D:507 504 505
D:508 500 500
D:508 505 500
D:508 508 504
D:508 504 499
D:507 504 504
D:508 504 505
D:508 505 505
D:508 509 504
D:508 504 505
D:508 504 504
D:505 505 504
D:508 508 504
D:506 508 506
D:508 505 511
D:510 500 508
D:508 504 508
D:511 504 507
D:511 505 508
D:511 502 507
D:510 504 508
D:508 505 506
D:508 504 505
D:509 500 505
D:507 502 504
D:508 506 504
D:508 505 507
D:508 504 504
D:509 502 504
D:508 502 504
D:508 504 504
D:508 507 504
D:508 505 505
D:508 505 506
D:508 502 504
D:504 505 499
D:504 504 499
D:505 504 501
D:504 504 502
D:506 505 501
D:505 505 501
D:505 504 500
D:505 499 499
D:508 500 504
D:505 504 504
D:506 504 504
D:508 504 504
D:508 502 504
D:508 504 504
D:508 508 505
D:508 505 504
D:508 504 502
D:508 504 504
D:508 502 504
I:a b c
D:508 505 506
D:505 504 502
D:508 504 505
D:508 505 508
D:507 504 505
D:511 500 506
D:513 502 504
D:511 499 508
D:511 504 508
D:508 504 510
D:508 504 508
D:504 499 507
D:506 504 504
D:508 504 506
D:510 508 507
D:510 505 504
D:508 505 505
D:508 508 506
D:508 505 504
D:508 508 505
D:508 505 504
D:508 504 504
D:506 504 499
D:505 508 500
D:505 510 504
D:505 506 502
D:505 502 504
D:508 504 501
D:506 504 499
D:505 502 499
D:505 499 500
D:508 501 504
D:505 504 502
D:506 504 504
D:506 504 504
D:507 502 504
D:505 504 504
D:505 508 504
D:505 508 504
D:505 504 504
D:508 500 502
D:508 504 504
D:508 504 504
D:508 504 504
D:508 502 504
D:504 504 505
D:508 505 505
D:508 505 504
D:508 504 504
D:508 504 504
D:508 505 505
D:508 508 504
D:508 504 510
D:509 504 508
D:510 499 504
D:508 504 508
D:510 505 508
D:510 505 508
D:510 504 508
D:510 504 508
D:510 506 504
D:508 506 506
D:508 502 505
D:505 504 505
D:504 505 508
D:508 505 507
D:508 505 504
D:508 502 502
D:508 504 508
D:510 506 507
D:511 507 504
D:510 502 504
D:505 500 500
D:504 507 504
D:504 507 500
D:504 505 502
D:505 505 502
D:508 505 501
D:505 507 500
D:505 510 504
D:508 505 508
D:508 499 508
D:508 499 499
D:505 502 500
D:506 505 500
D:504 505 508
D:504 504 515
D:505 508 513
D:511 510 502
D:511 506 499
D:508 504 498
D:511 506 508
D:504 508 512
D:504 505 525
D:508 504 512
D:512 499 484
D:510 508 487
D:504 511 494
D:507 508 497
D:508 492 502
I:a b c
D:508 504 508
D:511 505 515
D:510 504 521
D:508 508 524
D:512 510 508
D:508 502 514
D:504 504 508
D:508 514 497
D:509 515 504
D:513 496 497
D:504 505 499
D:500 516 515
D:502 521 506
D:507 502 505
D:511 496 545
D:504 496 545
D:502 499 518
D:481 513 524
D:510 516 532
D:516 494 481
D:519 508 504
D:508 496 473
D:504 498 423
D:496 524 476
D:524 504 492
D:507 520 512
D:498 515 519
D:467 494 539
D:526 489 480
D:513 487 496
D:478 529 466
D:502 510 508
D:502 500 583
D:510 529 504
D:524 494 556
D:526 486 513
D:528 496 436
D:483 504 489
D:489 480 537
D:521 496 475
D:508 496 486
D:476 511 448
D:478 499 516
D:553 512 580
D:519 519 531
D:463 515 452
D:476 486 499
D:463 511 521
D:494 511 598
D:478 524 487
D:553 499 438
D:563 499 415
D:494 528 572
D:463 526 580
D:465 484 551
D:515 497 524
D:508 537 467
D:342 527 423
D:437 515 556
D:528 524 492
D:486 543 527
D:548 487 558
D:636 489 513
D:584 487 415
D:510 480 460
D:492 515 543
D:449 544 480
D:505 543 467
D:409 492 591
D:426 470 504
D:600 483 515
D:582 536 496
D:526 531 463
D:494 487 456
D:510 494 472
D:448 515 467
D:486 511 536
D:500 517 647
D:536 524 480
D:451 516 476
D:526 506 449
D:572 560 531
D:511 534 496
D:454 563 508
D:504 499 492
D:537 438 489
D:492 476 492
D:510 467 463
D:531 476 486
