529 480
D:527 510 499
D:532 480 473
D:492 531 504
D:453 318 531
D:480 566 515
D:560 561 494
D:547 596 472
D:448 561 524
D:440 524 537
D:496 524 501
D:527 412 465
D:515 401 464
D:457 508 531
D:470 536 515
D:497 540 499
D:540 604 456
D:502 565 494
D:444 482 536
D:478 318 519
D:500 488 484
D:519 625 470
D:483 601 539
D:469 502 551
D:496 512 492
D:542 467 454
D:516 482 463
D:473 451 520
D:480 466 509
D:491 486 496
D:531 568 457
D:478 584 504
D:470 480 529
D:478 527 514
D:501 432 483
D:540 556 467
D:511 552 515
D:462 526 521
D:467 526 504
D:504 504 472
D:492 480 483
D:442 548 529
D:460 496 522
D:510 470 498
D:544 547 476
D:487 563 504
D:456 494 537
D:492 504 511
D:526 499 467
D:527 524 448
D:489 526 504
D:459 499 523
D:509 496 504
D:531 448 472
D:496 583 492
D:448 572 543
D:468 511 510
D:508 516 490
D:524 540 456
D:491 526 497
D:462 508 531
D:492 496 504
D:516 492 480
D:515 556 476
D:462 563 526
D:463 506 529
D:504 494 508
D:527 507 472
D:508 553 483
D:456 531 531
D:481 476 529
D:515 483 494
D:530 527 449
D:485 556 488
D:456 496 518
D:489 487 499
D:521 508 476
D:520 547 469
D:463 542 519
D:463 487 526
D:504 487 499
I:a b c
D:527 508 465
D:484 551 499
D:456 508 536
D:492 491 511
D:523 487 487
D:521 529 474
D:464 537 525
D:463 487 528
D:502 472 504
D:527 492 476
D:505 534 492
D:457 506 540
D:481 473 524
D:519 473 497
D:532 497 468
D:488 528 505
D:462 484 534
D:497 472 508
D:527 478 481
D:526 518 468
D:466 524 519
D:467 480 521
D:508 476 499
D:531 492 470
D:504 536 480
D:454 511 531
D:480 481 519
D:515 482 496
D:527 508 463
D:480 534 502
D:454 494 535
D:492 480 509
D:519 487 480
D:516 526 467
D:463 527 520
D:464 487 524
D:504 481 499
D:527 494 470
D:504 536 484
D:455 511 531
D:481 477 516
D:515 480 494
D:531 516 467
D:484 543 502
D:459 496 527
D:494 481 506
D:524 492 480
D:519 531 469
D:463 529 520
D:464 487 524
D:504 480 497
D:524 492 470
D:499 536 486
D:452 511 534
D:476 480 517
D:512 481 492
D:527 506 465
D:481 536 510
D:455 494 534
D:492 478 512
D:524 480 485
D:521 521 472
D:463 519 525
D:469 487 527
D:510 482 502
D:531 496 467
D:504 536 483
D:456 505 531
D:483 486 519
D:519 487 492
D:531 510 465
D:483 536 504
D:456 497 531
D:492 482 508
D:523 481 481
D:519 525 472
D:463 524 521
D:464 488 519
D:504 483 494
D:526 496 462
D:499 536 480
D:452 508 525
D:478 480 511
D:512 480 487
D:527 502 462
D:480 536 502
D:455 496 527
D:492 481 508
D:521 487 480
D:518 524 472
D:463 527 519
D:463 483 526
D:504 485 502
D:527 496 470
D:504 536 486
D:456 514 532
D:483 486 515
D:518 487 491
D:531 513 464
D:483 534 501
I:a b c
D:466 487 523
D:508 480 500
D:531 492 472
D:505 534 489
D:458 508 533
D:481 480 519
D:515 480 491
D:528 507 467
D:483 531 504
D:456 492 531
D:494 478 506
D:524 487 480
D:519 527 472
D:463 526 519
D:463 488 522
D:505 487 502
D:529 499 472
D:504 536 487
D:456 511 531
D:480 484 513
D:515 486 488
D:530 515 464
D:483 536 504
D:456 498 529
D:492 481 504
D:520 484 473
D:518 527 467
D:463 526 519
D:467 487 520
D:504 486 496
D:527 496 465
D:501 533 483
D:455 508 524
D:476 487 516
D:512 481 489
D:526 513 466
D:481 544 504
D:455 483 527
D:492 473 504
D:519 480 478
D:519 547 473
D:463 534 524
D:468 476 518
D:508 440 490
D:528 511 467
D:499 560 497
D:451 555 540
D:480 540 524
D:514 449 502
D:529 560 475
D:483 545 512
D:459 487 536
D:496 499 512
D:526 488 487
D:520 520 480
D:465 481 526
D:470 470 524
D:510 486 493
D:531 472 467
D:504 569 483
D:457 492 529
D:487 484 519
D:518 480 481
D:524 428 456
D:480 492 496
D:460 580 536
D:500 524 510
D:523 545 491
D:519 545 480
D:460 487 510
D:462 499 526
D:508 460 500
D:528 432 463
D:505 564 472
D:455 422 519
D:481 529 508
D:519 487 487
D:529 542 458
D:481 550 508
D:455 486 527
D:497 444 496
D:521 468 476
D:532 504 496
D:463 579 525
D:463 499 508
D:504 384 487
D:536 508 448
D:499 646 480
D:453 547 536
D:473 352 505
D:513 353 494
D:531 560 476
D:496 627 518
D:472 588 556
D:490 536 521
D:504 472 462
D:514 434 440
D:508 504 519
D:460 577 531
D:512 577 512
I:a b c
D:530 563 476
D:465 561 519
D:440 392 527
D:499 496 511
D:542 530 489
D:508 516 486
D:456 579 539
D:467 499 572
D:502 515 483
D:520 512 443
D:496 589 458
D:456 527 511
D:492 457 520
D:512 520 492
D:528 568 472
D:480 560 515
D:457 513 528
D:496 504 504
D:527 531 480
D:516 556 463
D:463 547 531
D:482 430 516
D:517 512 492
D:521 546 467
D:494 583 499
D:444 536 536
D:472 496 515
D:510 480 486
D:523 526 462
D:476 558 499
D:454 492 527
D:500 492 508
D:530 508 483
D:521 560 482
D:464 554 527
D:472 499 518
D:512 499 492
D:531 504 468
D:499 551 487
D:456 511 536
D:487 480 521
D:519 483 496
D:529 518 473
D:480 541 515
D:461 494 536
D:499 476 506
D:527 481 480
D:519 527 477
D:463 525 528
D:472 477 524
D:508 476 499
D:527 493 470
D:496 537 492
D:452 499 536
D:483 480 520
D:518 478 492
D:530 516 468
D:481 537 512
D:462 490 531
D:497 476 505
D:524 486 476
D:513 528 472
D:457 518 523
D:467 478 520
D:505 476 496
D:526 492 467
D:494 531 489
D:451 497 530
D:480 469 513
D:513 476 488
D:521 511 467
D:472 531 515
D:458 486 536
D:496 476 508
D:524 483 480
D:513 532 476
D:460 524 527
D:469 480 522
D:508 480 499
D:528 497 468
D:496 532 490
D:452 504 534
D:483 480 520
D:518 480 497
D:528 511 472
D:478 529 513
D:460 486 532
D:499 473 510
D:527 483 480
D:516 523 473
D:463 515 527
D:472 480 524
D:510 478 497
D:529 496 468
D:499 534 491
D:457 505 531
D:486 481 513
D:521 488 490
D:529 518 467
D:480 537 511
I:a b c
D:467 482 519
D:505 480 496
D:527 497 468
D:496 531 487
D:452 504 526
D:481 480 508
D:515 480 485
D:524 510 457
D:472 527 500
D:455 488 524
D:496 476 502
D:524 487 472
D:511 527 465
D:456 520 518
D:466 480 515
D:505 476 492
D:527 494 463
D:493 536 487
D:451 508 531
D:481 487 515
D:516 487 490
D:524 515 465
D:473 532 510
D:456 488 527
D:496 480 506
D:524 484 476
D:514 526 472
D:460 519 526
D:472 480 519
D:510 476 499
D:532 494 472
D:500 531 497
D:460 499 540
D:490 481 519
D:521 481 492
D:531 514 467
D:483 531 512
D:463 489 529
D:500 480 505
D:527 487 476
D:516 528 475
D:460 524 527
D:470 480 519
D:508 480 498
D:527 504 467
D:496 540 489
D:454 508 531
D:483 488 511
D:515 489 483
D:523 518 460
D:476 530 508
D:456 496 524
D:496 482 502
D:524 488 474
D:512 531 472
D:456 516 519
D:467 480 518
D:508 476 492
D:527 504 464
D:496 540 490
D:453 490 527
D:483 489 508
D:519 492 483
D:524 511 463
D:476 526 511
D:462 492 529
D:496 518 508
D:524 483 480
D:512 465 480
D:463 499 525
D:473 460 518
D:497 504 494
D:530 481 465
D:497 617 499
D:459 561 538
D:486 518 511
D:518 480 483
D:527 504 478
D:476 508 526
D:462 481 536
D:504 508 511
D:532 499 475
D:512 527 480
D:457 487 536
D:478 385 523
D:513 448 499
D:532 530 451
D:498 572 478
D:458 483 528
D:487 500 513
D:521 540 497
D:524 547 475
D:467 504 511
D:455 396 519
D:496 519 500
D:531 532 481
D:519 492 480
D:463 470 505
D:468 457 517
D:508 497 501
I:a b c
D:524 557 465
D:472 566 500
D:463 511 529
D:501 406 483
D:527 473 444
D:510 514 473
D:467 587 536
D:466 472 532
D:499 419 496
D:527 568 459
D:486 472 470
D:468 352 515
D:480 487 500
D:512 534 500
D:510 480 463
D:460 408 519
D:490 627 542
D:512 624 504
D:510 568 455
D:496 555 484
D:441 574 547
D:515 539 536
D:491 432 496
D:512 454 481
D:476 430 520
D:443 572 548
D:481 425 526
D:526 600 487
D:557 568 460
D:480 536 516
D:448 561 545
D:492 537 512
D:519 528 470
D:512 508 495
D:463 510 568
D:480 392 545
D:527 444 457
D:533 568 428
D:491 625 487
D:455 582 540
D:489 524 524
D:518 492 483
D:522 518 460
D:467 504 508
D:463 504 521
D:502 487 499
D:521 500 472
D:505 563 473
D:452 540 527
D:470 496 515
D:510 496 491
D:526 522 464
D:487 563 497
D:452 519 527
D:487 480 510
D:519 504 484
D:519 552 467
D:467 568 526
D:462 520 526
D:500 497 492
D:527 500 467
D:511 555 481
D:457 543 532
D:476 508 515
D:515 500 494
D:534 524 475
D:496 553 508
D:460 508 542
D:496 481 524
D:526 483 494
D:526 523 478
D:472 529 527
D:463 482 534
D:502 473 508
D:526 484 476
D:508 529 483
D:455 508 532
D:476 472 521
D:512 475 496
D:529 501 467
D:489 536 501
D:456 493 530
D:488 472 504
D:520 476 478
D:526 521 467
D:472 524 514
D:465 483 524
D:504 483 502
D:529 496 472
D:508 531 480
D:455 513 530
D:474 483 519
D:511 480 494
D:527 502 467
D:487 536 499
D:453 496 532
D:487 476 511
D:518 481 484
D:519 519 467
D:466 527 516
I:a b c
D:476 480 518
D:511 480 494
D:529 502 463
D:489 536 496
D:455 498 531
D:489 488 513
D:520 488 486
D:526 521 467
D:470 531 515
D:462 483 524
D:502 478 504
D:528 489 476
D:511 531 484
D:462 518 536
D:478 483 527
D:511 482 499
D:531 500 468
D:492 533 500
D:457 492 531
D:492 478 512
D:523 484 487
D:527 519 467
D:473 532 518
D:463 487 526
D:504 480 502
D:527 483 472
D:508 531 480
D:457 511 527
D:477 481 520
D:515 480 492
D:529 500 460
D:487 536 489
D:454 499 526
D:486 481 508
D:518 489 484
D:520 521 464
D:467 529 512
D:458 489 526
D:497 480 499
D:524 489 472
D:508 531 477
D:455 519 531
D:476 480 522
D:510 483 496
D:527 505 465
D:488 536 496
D:452 496 532
D:488 472 510
D:519 483 484
D:522 521 465
D:468 531 515
D:463 489 527
D:504 480 504
D:528 489 473
D:511 527 480
D:460 514 531
D:477 483 524
D:515 484 496
D:534 507 468
D:492 537 502
D:458 501 534
D:491 481 512
D:523 488 487
D:527 524 472
D:473 534 514
D:465 483 524
D:505 480 504
D:531 492 473
D:512 534 480
D:462 515 530
D:480 480 518
D:516 483 494
D:532 505 465
D:492 536 499
D:456 497 528
D:487 481 504
D:518 483 480
D:521 520 467
D:465 527 514
D:460 483 520
D:499 481 496
D:523 487 467
D:505 534 480
D:455 520 532
D:476 483 519
D:511 492 496
D:527 513 465
D:484 537 499
D:453 500 527
D:488 483 506
D:519 482 480
D:519 524 469
D:465 534 518
D:460 490 523
D:499 483 499
D:524 487 465
D:505 536 474
D:455 508 526
D:472 483 514
D:508 492 492
I:a b c
D:518 532 468
D:463 527 518
D:462 489 526
D:505 473 498
D:531 480 476
D:507 511 489
D:456 515 538
D:480 460 519
D:513 476 499
D:531 536 472
D:492 560 508
D:455 473 533
D:489 496 515
D:524 556 488
D:529 504 470
D:472 553 518
D:459 502 531
D:490 487 511
D:521 486 476
D:499 512 487
D:448 526 536
D:474 449 512
D:510 421 476
D:521 489 453
D:488 572 494
D:456 499 531
D:494 515 500
D:517 444 492
D:523 508 476
D:455 568 504
D:458 441 518
D:508 516 504
D:511 504 478
D:498 547 480
D:464 504 544
D:491 487 516
D:539 401 483
D:525 438 463
D:477 497 496
D:455 551 513
D:511 492 521
D:542 476 488
D:513 595 467
D:460 385 508
D:434 444 508
D:481 569 502
D:532 595 484
D:504 575 487
D:485 531 540
D:542 307 513
D:515 427 488
D:534 536 452
D:476 527 480
D:430 433 540
D:487 552 527
D:545 458 499
D:566 350 451
D:488 608 497
D:435 689 547
D:461 636 519
D:504 456 476
D:482 534 496
D:448 572 552
D:467 312 511
D:508 452 467
D:554 648 476
D:483 647 504
D:446 574 545
D:487 540 520
D:534 480 473
D:549 356 476
D:452 448 513
D:438 542 505
D:492 562 519
D:523 582 492
D:499 565 492
D:451 497 538
D:474 472 504
D:513 508 473
D:528 501 460
D:487 540 496
D:457 555 531
D:492 524 510
D:523 514 480
D:520 542 467
D:460 545 515
D:465 496 515
D:505 494 496
D:528 504 467
D:508 552 490
D:460 527 540
D:483 508 528
D:519 510 492
D:532 536 455
D:486 568 504
D:459 524 529
D:497 496 499
D:527 508 476
D:520 566 472
D:466 584 525
I:a b c
D:480 517 520
D:518 510 496
D:529 534 468
D:483 552 511
D:455 500 536
D:492 483 511
D:520 483 480
D:513 527 472
D:456 526 520
D:460 483 524
D:501 476 496
D:524 483 467
D:496 534 483
D:451 508 528
D:476 478 511
D:515 476 487
D:526 504 463
D:480 531 505
D:455 496 531
D:496 480 510
D:524 483 481
D:519 524 476
D:464 521 526
D:467 480 524
D:504 475 496
D:527 492 466
D:499 536 483
D:451 508 521
D:478 481 504
D:513 480 480
D:526 510 456
D:480 534 499
D:454 492 524
D:496 476 507
D:524 480 478
D:520 522 473
D:467 525 530
D:473 489 536
D:511 483 512
D:531 488 483
D:504 537 500
D:456 508 543
D:481 481 526
D:516 481 502
D:527 511 473
D:480 536 513
D:456 496 536
D:496 480 512
D:524 486 483
D:519 524 473
D:462 520 524
D:465 484 526
D:504 478 500
D:527 496 469
D:496 536 484
D:449 508 529
D:480 480 517
D:515 483 492
D:526 508 465
D:476 529 504
D:453 488 527
D:492 480 507
D:522 486 480
D:515 523 472
D:460 521 524
D:464 483 525
D:504 481 499
D:526 492 467
D:496 536 487
D:452 510 532
D:480 482 517
D:514 480 494
D:525 510 467
D:476 534 508
D:454 488 528
D:492 481 510
D:521 491 483
D:514 526 476
D:460 526 528
D:467 486 526
D:505 480 499
D:527 494 468
D:496 534 492
D:453 508 536
D:483 480 519
D:520 481 497
D:531 513 476
D:481 531 512
D:460 492 528
D:497 480 504
D:527 483 476
D:518 527 476
D:462 521 526
D:467 483 519
D:508 480 492
D:529 498 467
D:499 536 492
D:455 505 528
D:483 478 510
D:519 489 484
I:a b c
D:519 531 476
D:460 520 519
D:463 489 513
D:504 486 491
D:528 499 468
D:499 540 492
D:451 505 524
D:480 480 502
D:515 480 480
D:527 512 465
D:480 532 509
D:454 486 519
D:491 477 496
D:524 485 470
D:518 527 480
D:463 523 524
D:465 483 515
D:505 476 487
D:529 494 467
D:504 538 497
D:455 508 528
D:481 482 504
D:519 481 480
D:531 515 468
D:480 537 513
D:455 497 524
D:494 483 497
D:526 491 475
D:519 530 480
D:463 526 527
D:465 487 520
D:508 482 496
D:531 497 476
D:504 536 504
D:456 505 531
D:483 478 508
D:519 483 485
D:531 511 470
D:482 536 518
D:457 492 524
D:496 481 496
D:526 487 475
D:521 529 483
D:467 526 527
D:472 481 515
D:511 481 489
D:532 496 468
D:502 536 502
D:455 508 531
D:480 483 504
D:515 487 476
D:526 515 468
D:476 540 514
D:454 492 520
D:492 481 496
D:521 489 472
D:515 531 481
D:460 526 527
D:464 487 515
D:505 484 491
D:527 499 470
D:497 538 502
D:451 508 531
D:478 480 508
D:515 486 487
D:531 518 480
D:480 538 519
D:456 494 527
D:496 481 497
D:526 492 476
D:518 530 483
D:460 524 527
D:465 484 515
D:505 487 492
D:530 497 474
D:501 543 505
D:454 513 536
D:480 481 511
D:518 486 488
D:531 514 476
D:481 538 519
D:457 492 531
D:497 478 504
D:527 486 477
D:519 527 483
D:460 522 529
D:467 483 518
D:506 478 491
D:528 499 470
D:498 540 499
D:451 510 532
D:478 483 508
D:512 482 480
D:525 515 470
D:478 531 513
D:454 494 524
D:492 486 496
D:521 492 472
D:516 538 480
D:460 528 524
I:a b c
D:480 483 504
D:516 480 480
D:529 515 468
D:480 537 512
D:457 496 526
D:496 487 502
D:526 489 476
D:520 531 481
D:464 524 527
D:468 481 516
D:508 480 492
D:532 499 469
D:504 540 498
D:456 508 527
D:481 483 508
D:518 483 483
D:529 512 472
D:480 536 513
D:455 492 524
D:496 486 499
D:524 492 477
D:519 534 486
D:463 527 531
D:466 483 521
D:506 481 496
D:531 496 470
D:501 536 504
D:457 508 531
D:486 480 508
D:520 480 481
D:531 515 472
D:482 542 518
D:460 488 522
D:498 480 496
D:529 487 474
D:523 536 481
D:467 531 524
D:472 492 516
D:511 487 491
D:531 500 469
D:499 540 496
D:454 508 527
D:483 482 502
D:515 485 480
D:526 518 470
D:480 539 514
D:457 496 521
D:496 480 496
D:526 488 472
D:520 532 483
D:464 526 527
D:468 483 515
D:508 486 491
D:529 494 467
D:502 540 501
D:457 511 531
D:483 484 506
D:518 483 483
D:528 512 472
D:480 536 515
D:456 492 524
D:496 483 498
D:524 490 473
D:519 532 483
D:464 527 531
D:472 487 524
D:510 480 496
D:532 496 476
D:504 537 505
D:456 510 536
D:481 483 513
D:516 481 486
D:529 514 473
D:481 540 517
D:456 496 526
D:494 486 501
D:524 489 476
D:519 536 483
D:463 527 527
D:470 488 518
D:510 481 492
D:532 499 472
D:504 536 499
D:456 508 529
D:480 483 506
D:513 488 480
D:524 515 467
D:476 540 511
D:455 496 520
D:494 481 493
D:522 488 472
D:515 531 480
D:460 527 526
D:466 489 513
D:505 487 488
D:528 499 467
D:499 539 496
D:452 511 529
D:480 486 508
D:516 484 486
I:a b c
D:519 531 483
D:463 524 527
D:468 483 518
D:508 483 492
D:529 494 467
D:500 540 496
D:454 508 529
D:481 484 509
D:518 488 488
D:531 515 476
D:483 536 519
D:460 496 531
D:496 480 504
D:525 484 480
D:519 531 481
D:463 524 527
D:467 487 519
D:505 488 494
D:529 504 470
D:502 540 497
D:456 510 529
D:486 482 506
D:519 484 483
D:532 513 472
D:483 536 515
D:457 494 524
D:494 481 499
D:523 487 476
D:515 531 478
D:460 524 520
D:464 483 516
D:505 488 490
D:527 500 465
D:499 542 496
D:452 510 529
D:480 483 508
D:515 487 484
D:527 519 470
D:480 540 515
D:455 499 526
D:492 486 499
D:521 489 476
D:517 528 481
D:462 524 527
D:465 487 517
D:504 483 492
D:527 499 470
D:499 537 498
D:452 508 528
D:480 481 508
D:515 484 483
D:527 512 470
D:480 537 513
D:456 496 531
D:497 481 504
D:527 487 480
D:521 527 486
D:467 524 531
D:472 487 521
D:508 483 492
D:531 504 472
D:504 543 500
D:455 512 531
D:482 481 508
D:518 485 484
D:531 513 470
D:483 536 514
D:455 496 524
D:496 480 497
D:524 486 476
D:516 526 480
D:460 524 524
D:462 481 512
D:502 481 489
D:526 499 470
D:499 540 496
D:451 512 527
D:480 483 505
D:513 482 483
D:527 505 472
D:480 543 515
D:455 498 527
D:496 490 497
D:524 492 472
D:518 533 481
D:463 527 525
D:466 488 515
D:505 483 489
D:529 496 468
D:502 539 497
D:456 508 527
D:483 483 508
D:519 486 483
D:531 518 472
D:480 540 515
D:457 492 524
D:496 484 499
D:526 487 476
D:521 528 483
D:463 524 528
I:a b c
D:480 480 511
D:516 481 488
D:529 508 475
D:483 527 518
D:457 496 527
D:497 488 502
D:524 492 476
D:519 527 480
D:463 524 527
D:468 486 519
D:508 483 492
D:531 499 468
D:502 540 497
D:455 511 530
D:481 485 510
D:518 486 483
D:531 513 472
D:484 540 513
D:460 497 524
D:494 487 496
D:521 488 472
D:520 529 481
D:464 527 524
D:465 490 515
D:504 483 490
D:527 496 466
D:499 540 496
D:452 510 527
D:480 480 507
D:515 484 483
D:527 514 472
D:480 537 516
D:454 492 526
D:492 481 499
D:523 484 473
D:519 525 482
D:463 529 527
D:467 489 518
D:505 487 492
D:529 497 467
D:502 537 498
D:455 512 531
D:480 485 511
D:515 484 486
D:527 512 472
D:480 537 520
D:459 496 532
D:496 480 508
D:526 484 480
D:520 525 486
D:465 527 531
D:470 487 521
D:510 483 492
D:534 499 472
D:508 539 500
D:460 508 531
D:484 478 506
D:520 482 484
D:531 513 472
D:483 540 514
D:458 499 526
D:497 487 502
D:527 489 476
D:520 527 476
D:463 527 523
D:467 491 515
D:508 487 492
D:529 501 465
D:499 540 494
D:451 510 527
D:478 486 508
D:513 492 481
D:524 520 469
D:478 543 513
D:454 497 523
D:492 485 498
D:524 492 473
D:518 531 480
D:463 524 526
D:467 486 517
D:508 483 494
D:531 502 473
D:504 540 504
D:460 508 537
D:487 480 512
D:519 484 486
D:531 516 473
D:481 540 519
D:459 496 524
D:496 483 499
D:524 487 477
D:519 534 487
D:463 524 531
D:467 486 520
D:508 481 496
D:529 499 472
D:499 538 504
D:455 510 532
D:480 480 511
D:515 483 486
I:a b c
D:517 529 480
D:460 526 528
D:465 487 516
D:505 486 492
D:528 500 467
D:498 540 499
D:454 508 531
D:480 483 505
D:511 487 480
D:522 515 470
D:476 536 515
D:451 496 524
D:485 485 496
D:516 492 474
D:513 534 480
D:460 526 524
D:464 488 514
D:504 486 489
D:527 497 468
D:498 540 496
D:451 505 527
D:480 486 510
D:517 487 487
D:527 517 470
D:480 540 512
D:455 496 524
D:492 483 496
D:523 484 475
D:519 532 482
D:463 529 527
D:467 488 516
D:506 483 492
D:529 499 470
D:504 537 497
D:455 508 529
D:481 484 509
D:519 488 490
D:533 512 476
D:484 536 518
D:460 492 529
D:497 481 508
D:526 487 480
D:519 532 484
D:464 527 529
D:467 488 520
D:507 485 489
D:529 496 472
D:504 537 499
D:455 508 531
D:480 484 508
D:516 483 483
D:527 508 471
D:480 540 515
D:455 496 524
D:494 481 499
D:524 492 472
D:518 531 476
D:463 532 524
D:465 491 512
D:504 484 487
D:527 499 466
D:499 541 497
D:452 508 528
D:480 481 507
D:515 484 483
D:526 518 472
D:480 540 515
D:455 499 526
D:492 486 499
D:523 491 476
D:519 531 480
D:463 524 525
D:467 487 519
D:508 483 492
D:529 498 470
D:499 539 497
D:451 508 529
D:480 481 508
D:512 480 484
D:526 515 472
D:480 536 519
D:457 493 531
D:496 476 504
D:526 487 480
D:521 527 484
D:465 529 533
D:470 492 519
D:508 486 496
D:532 499 472
D:504 539 499
D:454 510 531
D:480 484 510
D:516 486 485
D:531 513 472
D:483 538 513
D:460 496 527
D:497 481 500
D:527 486 473
D:521 528 480
D:468 527 529
I:a b c
D:485 483 511
D:519 487 484
D:531 514 467
D:483 541 512
D:458 496 524
D:494 480 496
D:525 483 472
D:519 527 478
D:464 528 524
D:464 487 515
D:504 483 492
D:527 500 470
D:499 542 496
D:454 515 529
D:480 482 508
D:515 487 486
D:527 515 472
D:481 538 513
D:455 493 524
D:496 480 496
D:523 486 474
D:519 531 481
D:463 528 528
D:470 486 519
D:508 481 496
D:533 497 476
D:504 536 504
D:455 505 534
D:483 483 514
D:519 483 488
D:531 513 476
D:482 541 519
D:460 494 527
D:497 484 504
D:526 489 476
D:520 531 483
D:464 526 529
D:468 488 519
D:508 483 491
D:528 499 470
D:499 538 497
D:451 508 527
D:476 487 504
D:511 487 482
D:527 516 472
D:480 536 512
D:456 492 521
D:496 483 496
D:524 489 472
D:518 531 480
D:462 530 526
D:465 488 515
D:504 488 489
D:527 502 467
D:500 538 496
D:452 508 529
D:480 486 508
D:513 489 483
D:527 516 472
D:480 537 515
D:455 496 527
D:492 482 499
D:524 488 476
D:519 533 481
D:463 527 524
D:467 489 518
D:507 483 489
D:529 497 470
D:504 536 499
D:457 511 536
D:486 481 513
D:521 484 492
D:534 515 476
D:484 536 519
D:460 496 529
D:498 481 502
D:526 488 476
D:521 529 483
D:465 523 527
D:470 482 515
D:509 487 494
D:531 504 472
D:502 540 499
D:454 510 531
D:480 486 508
D:518 486 483
D:529 512 470
D:480 532 511
D:456 496 520
D:494 486 496
D:524 492 472
D:518 534 480
D:461 528 526
D:465 488 516
D:504 487 490
D:527 499 467
D:499 540 499
D:453 510 529
D:480 480 508
D:515 483 483
I:a b c
D:516 532 483
D:460 530 526
D:465 490 518
D:504 483 489
D:527 496 467
D:499 537 496
D:454 510 529
D:483 483 508
D:518 486 486
D:529 515 472
D:480 536 518
D:460 492 531
D:499 481 504
D:527 491 480
D:520 531 487
D:464 526 531
D:472 483 519
D:508 481 492
D:531 499 472
D:501 540 501
D:454 508 527
D:481 484 508
D:518 488 486
D:529 518 473
D:480 540 518
D:455 497 527
D:496 486 500
D:524 486 472
D:516 531 480
D:460 525 524
D:467 494 515
D:508 481 488
D:529 502 467
D:499 540 494
D:454 510 528
D:481 489 508
D:516 488 483
D:527 519 472
D:476 540 515
D:454 494 524
D:494 480 497
D:524 486 472
D:515 534 482
D:460 526 527
D:467 486 517
D:507 487 494
D:529 501 467
D:497 536 499
D:454 508 530
D:483 483 509
D:518 487 483
D:527 513 470
D:477 534 513
D:457 496 524
D:496 484 500
D:526 487 478
D:518 529 487
D:465 521 531
D:473 487 521
D:513 484 496
D:536 499 472
D:502 539 499
D:456 505 531
D:487 487 511
D:521 486 485
D:528 519 472
D:480 539 518
D:460 496 527
D:499 483 499
D:526 490 475
D:518 531 483
D:462 521 528
D:468 488 518
D:508 484 492
D:529 506 467
D:496 540 498
D:454 504 527
D:483 483 510
D:519 489 486
D:527 521 470
D:474 536 513
D:456 494 520
D:496 481 496
D:524 488 472
D:515 529 480
D:460 523 527
D:467 487 515
D:504 487 492
D:526 504 472
D:496 540 500
D:452 510 534
D:480 480 508
D:516 486 484
D:526 512 472
D:478 531 516
D:460 496 524
D:497 484 499
D:527 494 472
D:516 529 482
D:460 526 526
I:a b c
D:481 486 508
D:518 489 487
D:529 519 476
D:480 538 519
D:460 494 528
D:497 481 504
D:527 490 480
D:520 528 483
D:464 521 528
D:470 482 517
D:508 482 494
D:531 502 470
D:504 543 499
D:457 511 529
D:486 486 508
D:521 487 483
D:532 515 470
D:481 532 514
D:460 496 526
D:497 483 500
D:526 486 473
D:519 534 483
D:463 527 528
D:470 490 519
D:510 488 492
D:530 504 467
D:497 540 496
D:451 508 526
D:480 483 504
D:515 486 480
D:527 515 467
D:478 536 512
D:455 489 523
D:496 480 497
D:524 489 473
D:515 531 481
D:461 529 529
D:465 492 521
D:505 487 496
D:527 500 472
D:497 538 499
D:453 504 529
D:481 480 508
D:515 480 484
D:527 512 472
D:476 534 515
D:456 496 524
D:496 486 496
D:524 492 473
D:518 536 484
D:463 527 531
D:472 487 521
D:512 484 496
D:536 504 473
D:504 539 502
D:456 504 531
D:485 482 508
D:519 482 484
D:527 518 475
D:476 537 519
D:455 492 526
D:496 487 499
D:522 492 473
D:513 536 482
D:458 524 527
D:467 484 515
D:506 480 491
D:527 499 465
D:496 536 496
D:449 508 527
D:480 487 510
D:515 487 484
D:524 517 472
D:473 536 515
D:455 487 520
D:496 480 497
D:524 485 472
D:513 531 481
D:459 526 528
D:468 492 516
D:508 491 490
D:529 506 467
D:496 542 499
D:451 508 531
D:482 484 508
D:516 486 485
D:524 520 473
D:473 537 518
D:457 496 526
D:496 485 499
D:524 488 472
D:514 531 483
D:460 518 527
D:472 487 515
D:511 483 488
D:531 499 467
D:496 543 504
D:458 504 534
D:489 481 512
D:525 487 488
I:a b c
D:520 532 488
D:464 520 532
D:473 483 519
D:512 483 496
D:534 504 473
D:497 537 504
D:454 508 532
D:483 484 511
D:517 488 486
D:524 515 475
D:472 536 518
D:455 496 527
D:493 486 500
D:521 496 473
D:510 537 483
D:452 526 524
D:463 488 514
D:505 484 489
D:527 504 467
D:492 536 499
D:451 502 524
D:483 481 502
D:516 485 480
D:524 518 468
D:472 532 513
D:456 487 519
D:496 483 496
D:524 489 472
D:512 533 483
D:456 524 529
D:467 488 518
D:505 487 492
D:527 504 470
D:496 540 502
D:454 505 532
D:486 483 512
D:521 484 487
D:527 515 473
D:478 536 519
D:460 496 526
D:497 483 499
D:524 489 476
D:514 531 483
D:460 524 532
D:470 489 519
D:511 481 496
D:532 504 473
D:499 540 505
D:455 508 534
D:486 480 512
D:522 489 487
D:534 520 475
D:481 538 518
D:463 492 524
D:499 481 497
D:527 491 473
