 455 487
D:526 467 487
D:519 560 489
D:464 566 526
D:468 481 521
D:511 463 494
D:536 480 467
D:508 572 497
D:460 529 534
D:486 462 516
D:522 462 492
D:536 524 476
D:484 588 515
D:460 496 524
D:499 452 504
D:529 462 478
D:524 560 482
D:464 564 527
D:469 470 516
D:508 448 491
D:531 487 467
D:502 585 496
D:455 521 526
D:484 460 505
D:518 456 480
D:531 519 467
D:481 588 515
D:460 496 521
D:499 459 497
D:528 462 474
D:521 560 481
D:465 560 526
D:472 469 513
D:511 452 487
D:534 481 467
D:504 584 496
D:456 527 527
D:486 460 504
D:524 462 483
D:534 524 470
D:483 590 513
D:463 496 521
D:502 457 496
D:528 464 473
D:520 560 482
D:465 563 527
D:470 476 511
D:508 454 489
D:530 489 470
D:499 590 504
D:455 531 529
D:486 464 507
D:519 460 484
D:527 528 473
D:478 584 516
D:458 487 523
D:496 460 499
D:524 467 472
D:513 566 483
D:459 561 526
D:467 473 515
D:508 454 488
D:529 480 468
D:499 582 501
D:455 521 526
D:486 462 504
D:519 455 483
D:531 527 472
D:480 582 518
D:460 487 519
D:492 448 496
D:511 460 472
D:516 568 484
D:467 558 526
D:476 468 511
D:515 451 487
D:527 489 467
D:504 590 501
D:472 519 526
D:505 456 504
D:526 449 478
D:515 528 473
D:469 580 520
D:463 486 523
D:523 451 496
D:543 457 470
D:494 560 482
D:455 548 526
D:483 463 515
D:539 457 492
D:523 492 472
D:496 583 498
D:480 513 524
D:527 455 508
D:595 451 481
I:a b c
D:457 560 484
D:403 558 524
D:485 472 508
D:606 454 486
D:480 500 472
D:413 595 502
D:454 522 529
D:419 462 504
D:543 454 483
D:648 527 467
D:444 582 519
D:438 493 527
D:531 450 492
D:575 450 470
D:643 572 486
D:460 563 531
D:412 472 514
D:387 463 488
D:526 496 465
D:590 583 508
D:316 524 534
D:448 448 502
D:465 449 476
D:537 528 472
D:521 585 524
D:406 487 529
D:657 459 513
D:615 460 488
D:427 547 487
D:531 560 536
D:491 462 519
D:556 446 491
D:472 497 473
D:350 604 511
D:457 504 532
D:422 448 513
D:664 462 494
D:624 534 476
D:430 576 531
D:403 486 528
D:486 459 508
D:560 465 476
D:441 566 490
D:441 556 540
D:415 476 534
D:451 448 493
D:524 480 473
D:587 604 504
D:423 513 527
D:560 438 497
D:506 462 486
D:499 545 464
D:411 590 504
D:422 472 508
D:519 461 491
D:641 467 465
D:512 587 478
D:432 558 529
D:435 472 526
D:524 449 491
D:608 502 465
D:433 601 505
D:377 519 536
D:455 457 505
D:524 452 484
D:598 530 468
D:487 595 517
D:467 481 520
D:539 460 504
D:494 468 476
D:460 583 487
D:440 552 531
D:492 467 515
D:539 451 496
D:524 500 463
D:484 592 496
D:448 515 532
D:494 448 504
D:551 451 477
D:516 547 467
D:455 591 513
D:465 476 519
D:492 455 498
D:513 476 469
D:496 584 483
D:454 551 527
D:473 464 514
D:536 457 489
D:540 505 467
D:472 593 499
D:428 508 524
D:466 459 504
D:510 456 481
D:521 543 468
D:470 580 518
D:476 470 519
D:499 448 496
D:524 470 472
D:510 588 487
D:430 540 527
I:a b c
D:483 453 499
D:523 448 480
D:556 547 473
D:467 577 524
D:441 478 527
D:483 438 501
D:515 469 476
D:499 571 491
D:455 543 536
D:499 465 518
D:508 460 496
D:524 508 472
D:483 591 512
D:453 504 536
D:494 454 508
D:529 458 483
D:519 543 478
D:472 575 527
D:466 480 524
D:505 456 499
D:530 476 473
D:508 582 494
D:454 540 530
D:476 454 511
D:515 455 489
D:529 510 468
D:484 595 508
D:454 506 529
D:491 454 504
D:524 457 483
D:520 556 480
D:464 575 529
D:463 477 529
D:504 449 499
D:527 472 476
D:504 579 497
D:467 536 538
D:476 454 520
D:505 448 499
D:512 510 480
D:476 589 518
D:448 496 531
D:487 451 508
D:519 455 482
D:518 553 481
D:460 572 527
D:462 472 521
D:504 455 497
D:527 480 473
D:504 585 496
D:455 540 534
D:480 462 513
D:515 450 487
D:527 511 472
D:481 588 516
D:455 497 528
D:492 454 499
D:521 455 477
D:518 553 480
D:462 568 524
D:463 472 515
D:504 445 489
D:527 475 469
D:499 581 492
D:448 532 528
D:472 455 512
D:510 441 483
D:521 513 464
D:473 588 508
D:451 496 524
D:492 457 500
D:521 462 476
D:516 556 476
D:460 561 527
D:467 463 531
D:508 456 496
D:531 489 454
D:500 591 492
D:455 527 519
D:485 460 504
D:522 458 483
D:534 526 478
D:483 591 515
D:460 496 527
D:499 441 499
D:527 460 476
D:520 563 483
D:464 568 528
D:472 472 519
D:510 451 494
D:533 487 467
D:504 588 496
D:457 536 524
D:486 451 505
D:522 470 489
D:536 524 480
D:483 579 521
D:462 492 531
D:499 454 499
D:528 472 480
I:a b c
D:504 587 496
D:456 531 527
D:487 463 510
D:524 451 492
D:531 518 476
D:481 575 526
D:460 488 507
D:499 460 481
D:527 467 460
D:519 561 476
D:463 563 523
D:472 472 510
D:511 451 486
D:531 485 464
D:499 582 502
D:456 523 528
D:483 463 504
D:519 460 483
D:528 521 467
D:478 585 515
D:457 496 524
D:497 455 496
D:527 459 473
D:519 560 483
D:462 560 528
D:470 472 515
D:508 454 489
D:527 487 467
D:498 583 504
D:455 523 532
D:484 453 508
D:519 451 484
D:529 519 476
D:476 585 519
D:457 488 520
D:497 455 496
D:525 467 475
D:515 568 487
D:460 564 529
D:470 468 513
D:510 451 489
D:531 486 468
D:499 583 504
D:434 518 531
D:492 451 508
D:529 452 481
D:543 528 476
D:532 585 520
D:476 484 523
D:463 452 492
D:512 462 472
D:529 563 486
D:488 556 524
D:484 462 512
D:500 455 493
D:527 496 472
D:504 587 499
D:476 520 529
D:483 462 505
D:488 452 484
D:504 527 472
D:409 583 518
D:444 492 519
D:595 456 494
D:533 465 473
D:529 569 484
D:478 560 527
D:353 465 508
D:484 457 486
D:614 489 464
D:536 589 504
D:424 529 529
D:513 462 508
D:519 448 483
D:593 526 476
D:448 582 519
D:435 478 529
D:440 454 504
D:551 472 472
D:579 576 480
D:468 563 527
D:516 469 511
D:595 448 487
D:591 494 467
D:561 584 504
D:433 524 531
D:339 436 508
D:421 463 486
D:483 531 478
D:446 583 524
D:451 480 527
D:568 425 505
D:676 463 483
D:426 571 488
D:422 529 536
D:455 465 524
D:601 467 508
D:473 496 480
D:461 577 513
D:541 511 527
I:a b c
D:638 446 500
D:433 467 472
D:404 562 481
D:499 551 513
D:606 480 515
D:408 465 492
D:437 500 463
D:436 590 484
D:652 513 519
D:460 457 496
D:511 452 488
D:436 536 463
D:613 576 496
D:467 490 524
D:364 455 499
D:448 476 467
D:440 596 480
D:487 568 527
D:478 480 516
D:575 451 496
D:513 504 462
D:487 600 499
D:440 527 534
D:504 459 507
D:511 456 486
D:551 547 472
D:468 580 519
D:433 492 527
D:483 457 499
D:519 470 472
D:527 576 480
D:486 553 526
D:508 465 511
D:492 456 487
D:549 499 463
D:521 593 492
D:448 519 527
D:460 462 515
D:497 460 486
D:496 540 472
D:496 583 520
D:440 486 520
D:473 451 491
D:519 472 473
D:561 583 486
D:508 548 527
D:434 472 513
D:490 451 496
D:536 497 467
D:476 590 504
D:463 499 527
D:510 463 504
D:520 449 480
D:527 536 465
D:483 588 519
D:448 486 524
D:498 455 496
D:537 472 470
D:487 575 486
D:435 549 531
D:459 461 508
D:512 451 488
D:542 505 463
D:505 595 504
D:444 518 527
D:480 463 504
D:504 455 480
D:510 545 472
D:460 574 513
D:457 483 521
D:502 454 496
D:523 468 472
D:529 568 486
D:452 551 529
D:468 472 512
D:524 454 488
D:547 499 464
D:480 591 505
D:438 504 531
D:478 456 508
D:515 455 484
D:530 536 481
D:480 569 521
D:496 485 527
D:487 452 508
D:510 473 481
D:496 576 496
D:448 545 536
D:473 463 517
D:515 453 494
D:534 505 472
D:492 591 510
D:455 499 528
D:489 459 505
D:521 455 480
D:524 544 480
D:487 578 523
D:463 487 520
D:493 460 496
D:521 472 472
I:a b c
D:484 588 508
D:454 507 527
D:489 454 505
D:527 452 480
D:524 545 478
D:462 572 524
D:458 480 520
D:498 454 496
D:526 468 472
D:496 579 493
D:456 551 533
D:478 467 515
D:513 456 491
D:528 508 472
D:484 588 511
D:455 504 530
D:488 449 504
D:520 448 480
D:520 543 480
D:465 569 527
D:461 483 524
D:501 457 499
D:531 476 473
D:512 575 494
D:450 536 530
D:472 458 513
D:511 449 492
D:528 504 470
D:485 580 510
D:455 494 528
D:493 448 504
D:524 449 476
D:520 534 478
D:465 574 524
D:463 480 521
D:504 455 496
D:527 473 472
D:504 573 492
D:452 534 530
D:476 457 510
D:514 451 489
D:531 508 472
D:484 583 510
D:455 494 527
D:494 448 502
D:524 454 480
D:519 552 476
D:462 572 524
D:460 476 518
D:499 454 492
D:521 482 469
D:498 583 493
D:448 536 529
D:472 457 507
D:510 450 484
D:525 508 467
D:480 583 512
D:454 498 526
D:491 449 497
D:524 458 477
D:519 560 481
D:463 572 529
D:463 483 519
D:506 459 494
D:529 467 472
D:504 583 496
D:455 543 531
D:480 460 512
D:518 454 492
D:531 513 473
D:487 591 512
D:459 492 523
D:497 460 504
D:528 460 487
D:527 540 492
D:470 564 534
D:472 473 521
D:510 460 497
D:536 484 472
D:508 583 497
D:460 536 531
D:488 465 510
D:524 452 488
D:536 511 472
D:488 579 511
D:460 496 527
D:496 455 500
D:526 452 476
D:524 563 481
D:465 572 528
D:467 473 515
D:507 455 492
D:530 478 467
D:504 577 496
D:454 534 526
D:480 460 504
D:516 454 480
D:529 516 465
D:483 588 508
D:455 497 521
I:a b c
D:508 451 489
D:531 480 467
D:504 588 496
D:455 536 527
D:480 460 505
D:516 455 482
D:529 512 468
D:483 587 512
D:456 492 521
D:497 451 497
D:525 464 476
D:519 560 480
D:464 569 527
D:468 480 516
D:508 454 492
D:531 476 467
D:504 579 499
D:456 530 531
D:482 457 509
D:516 448 487
D:528 519 476
D:481 591 517
D:457 496 524
D:497 448 496
D:528 457 476
D:523 558 481
D:469 568 527
D:472 472 515
D:511 453 491
D:532 478 466
D:504 583 497
D:460 523 527
D:484 462 507
D:521 457 484
D:531 521 472
D:483 587 515
D:458 492 524
D:496 452 497
D:524 457 472
D:508 558 480
D:473 563 526
D:472 468 515
D:504 449 492
D:531 476 470
D:508 583 504
D:460 527 531
D:487 453 508
D:540 454 487
D:531 527 476
D:472 588 520
D:433 487 526
D:487 454 499
D:527 454 480
D:516 562 486
D:462 566 529
D:483 456 515
D:521 455 492
D:527 481 467
D:499 587 499
D:449 531 531
D:467 456 505
D:507 449 483
D:566 521 472
D:551 590 515
D:481 490 524
D:465 455 499
D:531 460 473
D:547 560 480
D:524 568 527
D:387 467 514
D:428 454 493
D:511 488 467
D:436 583 499
D:506 527 529
D:526 461 508
D:472 455 486
D:531 526 472
D:472 591 512
D:438 488 522
D:480 460 500
D:520 466 480
D:591 568 481
D:440 565 527
D:472 473 521
D:482 455 492
D:486 488 472
D:494 588 505
D:465 524 536
D:556 451 512
D:710 450 488
D:516 536 476
D:353 582 519
D:476 483 524
D:564 453 499
D:540 467 475
D:543 548 486
D:451 554 519
D:388 468 518
D:527 455 497
D:560 494 469
I:a b c
D:600 583 518
D:340 498 527
D:391 452 508
D:582 450 486
D:401 561 487
D:330 570 543
D:448 470 540
D:467 448 515
D:615 482 480
D:556 580 513
D:448 536 551
D:499 444 531
D:512 451 504
D:486 529 480
D:460 588 515
D:440 473 520
D:480 460 506
D:524 465 463
D:563 573 469
D:487 568 513
D:652 463 508
D:572 444 489
D:494 500 463
D:417 575 486
D:408 529 512
D:454 463 504
D:438 462 480
D:492 524 463
D:452 588 505
D:467 497 520
D:476 454 492
D:720 466 474
D:556 595 477
D:446 558 515
D:459 463 504
D:416 451 489
D:462 510 472
D:497 592 504
D:483 536 536
D:504 467 508
D:545 448 480
D:542 540 470
D:493 592 519
D:456 478 529
D:489 450 497
D:531 457 469
D:516 579 483
D:454 563 524
D:470 472 514
D:515 454 486
D:529 488 455
D:526 590 494
D:398 511 530
D:467 454 499
D:496 453 480
D:515 541 472
D:463 585 515
D:511 484 519
D:526 451 501
D:504 468 473
D:476 572 484
D:435 545 531
D:461 462 518
D:515 456 494
D:543 492 471
D:500 595 504
D:453 518 531
D:489 457 504
D:520 451 480
D:534 545 468
D:476 583 519
D:476 481 517
D:510 446 494
D:518 470 469
D:497 583 483
D:454 556 526
D:460 464 512
D:532 451 487
D:523 502 466
D:472 593 504
D:440 499 531
D:480 457 507
D:532 451 485
D:502 545 476
D:463 583 519
D:455 470 520
D:499 457 499
D:527 481 476
D:508 585 489
D:460 553 534
D:473 461 518
D:515 452 492
D:526 504 470
D:481 583 510
D:451 511 531
D:487 462 505
D:522 455 480
D:538 543 468
D:484 579 519
D:441 470 521
I:a b c
D:507 454 496
D:527 501 472
D:488 591 512
D:460 510 537
D:504 444 511
D:540 457 492
D:515 550 484
D:460 577 529
D:459 476 528
D:504 449 504
D:531 467 472
D:512 575 492
D:460 542 534
D:480 458 515
D:520 451 492
D:536 504 470
D:487 593 508
D:458 505 530
D:497 456 506
D:527 460 483
D:519 548 478
D:464 576 526
D:463 476 523
D:504 452 497
D:526 473 468
D:499 577 486
D:448 536 530
D:472 456 514
D:508 448 487
D:520 504 467
D:472 596 511
D:451 505 529
D:491 459 505
D:521 457 480
D:510 549 475
D:463 568 524
D:464 472 521
D:505 451 499
D:527 474 473
D:499 580 492
D:451 529 531
D:473 457 513
D:511 449 488
D:524 504 467
D:476 590 511
D:451 499 528
D:489 458 505
D:520 458 480
D:513 553 478
D:459 572 528
D:463 476 523
D:504 452 498
D:527 476 474
D:499 583 497
D:451 531 532
D:478 457 513
D:515 448 490
D:527 516 472
D:480 585 513
D:454 488 527
D:492 451 504
D:520 451 476
D:518 553 480
D:459 573 526
D:462 472 519
D:504 445 492
D:527 476 472
D:501 596 494
D:455 542 527
D:483 467 508
D:521 455 488
D:531 524 472
D:481 579 516
D:457 496 519
D:496 452 496
D:524 467 480
D:519 566 482
D:462 575 526
D:468 473 511
D:508 450 490
D:531 482 470
D:502 588 499
D:455 536 528
D:481 460 508
D:519 449 484
D:531 511 472
D:481 588 519
D:460 502 528
D:497 456 504
D:528 455 472
D:520 560 480
D:464 568 526
D:470 473 515
D:508 444 487
D:531 480 465
D:504 577 505
D:457 529 531
D:486 467 504
D:524 457 480
D:536 521 472
I:a b c
D:469 568 531
D:473 476 518
D:512 459 492
D:532 483 470
D:504 588 501
D:460 521 527
D:487 455 508
D:520 456 488
D:532 528 476
D:483 593 515
D:460 492 519
D:497 452 496
D:527 460 473
D:519 560 485
D:463 560 528
D:472 470 515
D:510 456 492
D:531 486 472
D:499 579 496
D:455 524 524
D:482 458 504
D:519 457 480
D:529 524 470
D:480 587 515
D:459 493 521
D:496 455 496
D:524 457 472
D:515 560 483
D:460 560 526
D:467 472 515
D:505 451 492
D:529 486 472
D:496 584 500
D:452 521 526
D:483 455 504
D:515 448 481
D:527 524 472
D:476 588 515
D:457 487 519
D:497 451 496
D:526 455 470
D:518 561 482
D:463 560 526
D:472 466 513
D:512 448 489
D:531 486 472
D:499 584 504
D:457 524 529
D:487 457 505
D:522 448 483
D:531 521 473
D:480 588 518
D:467 487 521
D:493 454 497
D:529 460 474
D:515 569 484
D:459 560 527
D:480 467 512
D:536 453 492
D:533 487 467
D:497 583 499
D:459 526 531
D:499 457 508
D:536 452 486
D:515 529 473
D:452 583 515
D:478 483 521
D:540 451 496
D:542 460 472
D:499 560 480
D:435 563 526
D:455 472 510
D:499 456 488
D:543 496 467
D:572 593 499
D:524 525 531
D:448 454 508
D:472 455 483
D:563 531 468
D:460 588 513
D:462 483 522
D:523 449 500
D:480 463 472
D:448 563 484
D:435 558 531
D:488 472 515
D:608 454 488
D:698 492 472
D:540 600 504
D:360 521 534
D:543 455 508
D:483 454 486
D:492 540 476
D:487 588 518
D:464 480 527
D:700 450 496
D:406 464 472
D:485 582 490
D:275 564 532
D:388 460 519
I:a b c
D:496 449 492
D:591 547 480
D:504 582 527
D:432 476 544
D:472 455 518
D:519 460 496
D:448 586 504
D:519 553 545
D:590 456 540
D:380 456 513
D:547 504 481
D:490 595 511
D:504 516 540
D:583 448 519
D:608 441 482
D:463 548 464
D:412 582 514
D:459 496 526
D:454 444 496
D:529 464 477
D:655 588 476
D:411 555 515
D:432 457 510
D:492 449 481
D:494 497 462
D:483 600 494
D:492 524 523
D:551 462 499
D:476 444 477
D:494 556 454
D:505 593 512
D:484 486 525
D:440 455 496
D:455 462 476
D:500 585 481
D:465 551 531
D:462 472 511
D:540 451 493
D:545 505 463
D:489 604 498
D:436 508 534
D:496 451 508
D:528 455 484
D:579 544 472
D:512 576 518
D:435 478 525
D:483 450 510
D:489 472 476
D:486 584 481
D:454 556 544
D:555 461 524
D:476 459 489
D:487 511 467
D:467 595 505
D:433 510 527
D:551 441 504
D:513 455 480
D:489 542 464
D:441 585 511
D:452 480 516
D:481 448 494
D:542 472 472
D:483 582 487
D:436 551 538
D:462 472 526
D:508 460 497
D:536 496 470
D:536 590 507
D:448 509 536
D:465 440 513
D:500 449 487
D:519 550 476
D:472 581 522
D:487 478 526
D:508 448 505
D:518 468 473
D:496 577 484
D:432 548 536
D:467 460 515
D:509 449 496
D:536 505 467
D:483 584 504
D:451 511 534
D:488 461 508
D:521 451 486
D:536 542 480
D:484 582 526
D:460 476 527
D:497 440 500
D:524 464 472
D:510 584 490
D:464 545 531
D:470 457 515
D:518 452 492
D:531 505 472
D:467 601 513
D:435 510 534
D:480 455 509
D:511 454 484
D:519 546 476
I:a b c
D:460 551 536
D:486 462 519
D:510 449 492
D:526 505 467
D:481 594 500
D:455 504 526
D:492 454 501
D:521 456 476
D:504 549 472
D:468 584 518
D:465 476 514
D:525 446 489
D:526 476 468
D:498 584 487
D:446 545 531
D:467 462 518
D:508 448 492
D:527 504 473
D:487 597 514
D:448 506 531
D:491 453 506
D:527 452 483
D:524 561 480
D:467 582 527
D:467 473 525
D:505 446 499
D:533 472 472
D:505 583 492
D:457 537 532
D:484 459 515
D:522 450 492
D:536 511 470
D:487 591 510
D:460 493 527
D:496 448 500
D:526 453 480
D:520 552 480
D:462 568 529
D:467 467 524
D:508 445 496
D:526 464 470
D:487 591 496
D:446 543 536
D:476 463 518
D:512 451 494
D:525 516 472
D:480 591 513
D:454 496 529
D:491 450 500
D:519 455 476
D:515 560 476
D:459 575 524
D:463 470 515
D:504 448 492
D:528 480 466
D:500 588 492
D:452 543 527
D:478 460 508
D:515 454 484
D:525 523 467
D:476 596 510
D:451 494 522
D:490 448 498
D:520 449 473
D:516 560 480
D:462 574 531
D:467 465 521
D:508 438 491
D:531 480 468
D:504 596 496
D:455 534 527
D:483 451 508
D:519 455 489
D:536 526 478
D:487 598 522
D:463 497 540
D:504 455 499
D:534 455 476
D:526 568 481
D:467 569 528
D:474 465 522
D:515 454 489
D:536 483 464
D:508 591 499
D:462 534 536
D:491 463 511
D:524 457 489
D:536 519 473
D:484 584 515
D:461 489 529
D:499 449 504
D:529 454 472
D:521 568 480
D:464 574 524
D:470 472 511
D:508 455 488
D:531 486 467
D:499 588 496
D:452 531 526
D:480 461 505
I:a b c
D:526 460 475
D:519 560 481
D:462 566 524
D:467 476 519
D:505 452 494
D:529 480 467
D:499 592 497
D:454 531 524
D:481 457 504
D:515 457 482
D:527 527 472
D:476 591 513
D:454 488 520
D:494 448 497
D:522 457 475
D:516 561 478
D:462 564 524
D:470 468 518
D:511 455 492
D:536 487 468
D:504 590 499
D:460 529 529
D:489 458 508
D:522 451 484
D:532 520 473
D:482 588 516
D:462 481 523
D:497 451 499
D:526 460 476
D:518 563 481
D:462 563 524
D:470 468 515
D:511 454 492
D:536 489 472
D:504 592 500
D:460 524 527
D:489 455 506
D:521 451 482
D:530 524 468
D:480 590 516
D:460 492 522
D:497 455 496
D:526 460 470
D:516 571 483
D:463 568 528
D:472 468 514
D:510 448 487
D:529 481 467
D:496 590 499
D:452 529 527
D:481 456 504
D:517 451 481
D:527 527 472
D:476 591 515
D:459 488 524
D:498 449 497
D:527 455 472
D:516 566 481
D:463 556 531
D:476 463 519
D:514 449 496
D:537 486 472
D:505 588 504
D:463 514 529
D:485 449 508
D:531 457 487
D:549 536 474
D:478 588 519
D:462 484 523
D:531 444 496
D:591 456 472
D:487 564 480
D:438 560 528
D:456 472 515
D:505 455 492
D:547 496 470
D:531 593 497
D:513 514 521
D:455 454 507
D:550 451 483
D:487 540 476
D:398 595 524
D:403 491 527
D:487 454 499
D:529 463 474
D:489 564 487
D:435 560 527
D:527 463 511
D:536 444 484
D:504 500 470
D:543 606 502
D:600 519 529
D:602 450 504
D:515 448 483
D:688 540 472
D:416 595 518
D:393 492 526
D:337 451 497
D:531 457 463
D:608 574 483
I:a b c
D:340 522 534
D:312 448 508
D:684 448 488
D:487 540 467
D:396 590 523
D:527 472 536
D:504 460 515
D:424 467 483
D:433 591 504
D:456 560 563
D:624 476 534
D:481 441 504
D:463 510 484
D:492 601 505
D:556 492 536
D:588 467 520
D:496 460 487
D:536 536 472
D:602 587 527
D:438 474 521
D:366 449 499
D:492 463 476
D:528 585 481
D:492 547 519
D:473 460 506
D:500 455 481
D:494 510 451
D:696 579 483
D:408 523 518
D:462 456 494
D:540 435 475
D:460 540 457
D:430 604 510
D:480 476 504
D:480 451 490
D:462 470 462
D:511 591 480
D:534 560 527
D:643 467 520
D:500 422 496
D:533 519 468
D:408 617 502
D:384 515 532
D:448 459 508
D:505 444 478
D:547 536 463
D:478 590 521
D:465 487 526
D:504 456 504
D:540 468 472
D:543 595 476
D:448 551 524
D:519 460 515
D:484 454 492
D:514 496 467
D:526 592 492
D:476 511 536
D:481 451 510
D:488 448 487
D:502 536 472
D:510 572 522
D:480 467 527
D:504 448 502
D:504 462 472
D:475 584 486
D:441 556 536
D:472 463 519
D:531 457 500
D:534 502 468
D:486 598 507
D:472 508 536
D:524 459 512
D:499 453 483
D:504 551 470
D:457 576 517
D:455 480 519
D:497 448 494
D:547 465 464
D:519 583 482
D:446 542 524
D:462 457 513
D:502 449 492
D:521 504 465
D:480 593 500
D:452 496 523
D:487 456 504
D:536 459 480
D:516 560 470
D:460 579 519
D:455 476 524
D:499 449 504
D:527 472 473
D:504 588 494
D:460 546 536
D:476 456 519
D:513 449 496
D:531 513 476
D:487 595 519
D:460 499 537
D:502 448 516
I:a b c
D:531 473 480
D:504 588 496
D:451 536 536
D:476 456 520
D:512 448 496
D:526 512 472
D:480 595 511
D:446 497 528
D:507 446 504
D:519 457 483
D:516 571 480
D:459 588 525
D:460 476 515
D:504 454 494
D:524 476 469
D:497 588 487
D:448 537 527
D:476 459 508
D:512 451 491
D:526 515 467
D:476 591 505
D:451 485 520
D:488 452 500
D:519 460 476
D:512 561 473
D:455 572 524
D:462 470 521
D:502 448 499
D:524 477 474
D:496 585 497
D:449 524 536
D:476 460 516
D:511 455 494
D:524 519 472
D:476 595 514
D:454 492 527
D:492 448 504
D:526 449 483
D:518 561 483
D:460 573 528
D:464 467 520
D:504 448 496
D:527 476 472
D:496 585 496
D:451 524 533
D:482 451 518
D:518 444 492
D:527 519 473
D:478 590 519
D:454 488 531
D:491 446 504
D:521 460 480
D:515 566 482
D:460 579 532
D:465 476 520
D:505 452 496
D:528 481 472
D:499 590 502
D:454 527 531
D:485 455 509
D:521 451 487
D:532 522 470
D:481 589 513
D:460 489 521
D:496 450 496
D:527 454 476
D:522 560 482
D:465 575 527
D:472 472 516
D:512 454 492
D:534 486 468
D:502 596 496
D:457 534 527
D:487 455 506
D:524 449 486
D:534 526 473
D:481 595 516
D:460 494 527
D:497 451 498
D:526 456 473
D:517 563 480
D:460 569 526
D:469 472 515
D:510 451 491
D:531 486 467
D:499 591 496
D:455 529 526
D:483 457 504
D:519 444 480
D:529 524 470
D:480 594 517
D:457 504 530
D:497 457 505
D:528 464 480
D:520 569 487
D:463 568 531
D:472 467 519
D:512 451 494
D:532 483 467
D:500 586 499
I:a b c
D:460 487 524
D:499 452 499
D:527 460 473
D:518 568 483
D:463 563 527
D:472 462 515
D:510 454 494
D:532 490 472
D:499 593 502
D:455 526 526
D:483 455 504
D:519 451 483
D:528 526 473
D:476 586 513
D:457 486 521
D:496 448 497
D:526 457 475
D:515 569 484
D:460 568 527
D:468 472 516
D:508 449 489
D:529 481 469
D:496 591 502
D:455 525 529
D:484 456 508
D:519 449 483
D:529 521 472
D:480 591 515
D:459 486 521
D:499 452 497
D:527 456 472
D:519 568 483
D:462 572 526
D:472 472 512
D:510 455 487
D:531 485 464
D:497 588 496
D:454 521 527
D:485 449 507
D:519 445 482
D:528 523 473
D:476 588 519
D:460 487 524
D:497 448 498
D:529 457 472
D:519 561 480
D:463 563 526
D:472 463 511
D:512 452 488
D:531 485 465
D:497 592 496
D:455 524 526
D:486 455 505
D:521 451 480
D:529 524 468
D:480 590 515
D:460 492 521
D:497 451 494
D:524 460 468
D:513 568 478
D:455 560 521
D:467 465 508
D:506 448 487
D:528 486 463
D:494 590 496
D:451 523 526
D:481 451 504
D:519 448 483
D:528 525 473
D:476 590 520
D:460 489 526
D:499 448 500
D:528 458 473
D:516 572 484
D:460 563 528
D:472 467 512
D:510 451 489
D:530 491 467
D:496 591 499
D:450 521 529
D:481 452 506
D:519 454 488
D:528 527 480
D:478 587 524
D:463 481 527
D:504 448 504
D:532 454 478
D:519 569 488
D:461 560 531
D:473 463 517
D:512 448 492
D:531 481 467
D:492 587 504
D:448 513 531
D:481 455 508
D:516 453 483
D:525 529 476
D:472 590 524
D:455 487 526
D:496 452 498
I:a b c
D:531 487 472
D:492 583 502
D:451 519 527
D:483 450 502
D:515 450 482
D:526 529 473
D:470 590 519
D:454 484 521
D:496 448 496
D:524 456 472
D:511 569 487
D:456 558 528
D:468 464 513
D:508 446 488
D:528 496 473
D:492 596 508
D:449 527 531
D:480 457 506
D:515 455 483
D:524 536 480
D:470 591 524
D:455 489 524
D:497 452 497
D:527 463 478
D:513 572 496
D:458 555 536
D:472 462 520
D:513 448 498
D:532 492 478
D:493 593 513
D:451 519 534
D:483 449 508
D:518 448 484
D:524 536 480
D:470 592 524
D:455 487 524
D:496 453 496
D:526 460 472
D:513 575 492
D:458 563 529
D:473 467 511
D:513 451 487
D:534 496 468
D:494 596 498
D:454 516 519
D:489 451 499
D:526 448 478
D:531 532 472
D:476 585 515
D:464 483 519
D:508 448 494
D:534 462 467
D:518 576 483
D:462 560 524
D:480 462 506
D:519 448 482
D:537 493 467
D:499 595 504
D:462 511 523
D:496 449 500
D:527 451 478
D:531 537 476
D:476 587 519
D:464 481 523
D:504 449 496
D:532 462 470
D:515 575 490
D:463 553 530
D:482 463 511
D:519 448 484
D:536 497 468
D:496 595 506
D:460 508 529
D:496 451 504
D:530 451 483
D:536 543 481
D:480 582 525
D:470 476 521
D:510 450 497
D:536 463 473
D:518 576 492
D:462 551 531
D:480 463 512
D:517 448 489
D:536 499 472
D:489 594 508
D:455 508 526
D:492 456 502
D:521 451 478
D:524 547 480
D:467 585 524
D:460 476 518
D:499 446 488
D:525 463 465
D:504 579 487
D:451 548 524
D:472 459 508
D:515 449 483
D:529 506 467
D:487 596 507
I:a b c
D:460 480 518
D:504 450 494
D:530 467 469
D:508 579 489
D:455 548 528
D:476 459 508
D:515 451 483
D:531 508 469
D:486 602 508
D:451 515 527
D:489 460 500
D:521 460 480
D:519 556 480
D:465 593 524
D:460 492 519
D:504 462 496
D:529 483 472
D:508 593 490
D:455 556 530
D:480 468 512
D:518 458 490
D:534 508 468
D:487 591 508
D:457 496 526
D:496 444 502
D:527 445 478
D:527 536 476
D:469 556 524
D:467 460 520
D:508 434 496
D:534 454 470
D:511 568 496
D:457 524 529
D:481 444 511
D:519 435 489
D:531 499 472
D:486 583 508
D:452 494 521
D:492 446 498
D:524 451 476
D:524 549 476
D:464 572 524
