462 502
D:457 492 532
D:496 460 513
D:523 467 482
D:514 552 460
D:460 547 516
D:472 472 527
D:508 460 508
D:531 488 470
D:500 569 480
D:460 519 537
D:488 465 527
D:521 462 502
D:531 524 463
D:481 572 504
D:465 489 536
D:504 463 516
D:529 467 483
D:519 552 463
D:463 550 519
D:472 467 527
D:510 464 508
D:530 494 465
D:496 579 480
D:455 514 534
D:486 465 519
D:517 465 494
D:524 529 452
D:476 574 502
D:463 487 529
D:499 461 510
D:527 470 480
D:515 560 460
D:463 548 520
D:472 470 526
D:508 463 504
D:527 496 463
D:492 580 476
D:454 515 529
D:485 462 518
D:516 464 496
D:524 533 457
D:472 557 504
D:460 489 528
I:a b c
D:508 393 508
D:526 416 460
D:496 641 467
D:455 540 534
D:483 419 518
D:513 461 486
D:520 446 448
D:472 574 483
D:462 551 536
D:504 493 536
D:524 584 492
D:515 591 472
D:468 526 524
D:480 444 515
D:515 467 510
D:524 467 476
D:480 608 483
D:448 334 537
D:467 263 531
D:504 284 496
D:521 647 481
D:472 675 568
D:454 574 492
D:494 354 480
D:526 550 478
D:519 596 476
D:457 529 485
D:467 622 487
D:508 539 494
D:528 504 478
D:484 579 486
D:448 472 534
D:480 470 515
D:515 446 478
D:519 504 460
D:467 537 525
D:457 398 548
D:497 496 533
D:527 499 460
D:515 557 446
D:464 521 527
D:482 492 528
D:512 455 504
D:532 519 449
D:496 568 467
D:462 489 521
D:492 476 518
D:519 417 504
D:527 553 457
D:478 583 506
D:467 483 528
D:508 455 509
D:529 461 494
D:510 564 460
D:457 499 540
D:476 504 529
D:515 486 508
D:531 521 469
D:492 585 488
D:459 513 540
D:494 472 521
D:522 470 493
D:526 539 458
D:473 565 515
D:467 484 536
D:508 476 521
D:531 485 480
D:513 569 472
D:462 542 532
D:480 472 527
D:519 463 499
D:533 513 462
D:489 579 486
D:458 511 537
D:494 472 515
D:523 478 492
D:524 550 451
D:470 575 504
D:465 492 526
D:504 472 507
D:528 492 473
D:510 577 466
D:460 551 527
D:480 480 524
D:515 467 504
D:530 521 462
D:487 590 486
D:455 519 531
D:489 472 518
D:523 475 489
D:520 547 455
D:467 571 505
D:465 480 524
D:504 462 507
D:526 483 472
D:504 574 468
D:454 534 529
D:476 470 527
D:512 468 504
D:527 512 467
I:a b c
D:468 566 520
D:465 481 540
D:505 459 518
D:531 480 481
D:508 568 476
D:457 536 536
D:480 468 531
D:515 458 507
D:529 511 464
D:484 582 492
D:456 504 537
D:492 465 519
D:520 470 492
D:518 547 460
D:464 562 513
D:462 476 531
D:500 462 508
D:523 483 467
D:499 568 464
D:454 528 527
D:477 466 521
D:511 461 497
D:524 511 456
D:480 574 488
D:455 496 529
D:492 463 515
D:522 467 487
D:518 547 455
D:463 553 511
D:463 480 527
D:504 463 507
D:528 480 472
D:507 560 473
D:462 526 534
D:486 467 527
D:518 463 501
D:529 515 455
D:481 575 487
D:457 492 527
D:494 456 511
D:520 465 483
D:516 548 457
D:463 560 510
D:464 476 526
D:504 462 505
D:526 481 467
D:499 568 472
D:455 526 534
D:481 465 531
D:516 463 505
D:527 515 463
D:483 572 496
D:460 494 536
D:499 462 518
D:527 465 489
D:524 543 460
D:468 552 519
D:472 473 531
D:508 462 510
D:529 481 472
D:500 575 475
D:454 526 529
D:481 465 524
D:515 460 499
D:526 518 454
D:478 575 486
D:455 496 531
D:493 460 518
D:520 467 483
D:515 547 455
D:463 551 511
D:467 476 528
D:504 466 505
D:526 487 467
D:499 577 469
D:453 527 527
D:480 466 520
D:512 463 499
D:524 521 457
D:476 575 492
D:455 494 531
D:492 462 518
D:524 473 487
D:518 553 460
D:463 557 512
D:467 472 534
D:508 455 512
D:528 486 467
D:500 570 472
D:457 520 526
D:486 463 521
D:519 472 497
D:531 524 457
D:483 569 499
D:463 477 536
D:499 467 531
D:528 457 506
D:521 532 462
D:465 523 522
D:472 417 522
I:a b c
D:520 527 489
D:529 536 450
D:480 560 492
D:456 526 534
D:496 463 534
D:524 355 499
D:518 590 451
D:465 537 492
D:472 462 508
D:512 531 500
D:532 505 466
D:499 527 470
D:451 458 526
D:483 478 512
D:524 521 494
D:526 512 462
D:476 639 496
D:452 499 531
D:489 489 526
D:518 419 502
D:510 526 488
D:457 483 536
D:468 500 499
D:511 511 483
D:527 568 483
D:496 531 492
D:452 554 528
D:486 416 504
D:519 476 483
D:530 598 464
D:478 569 534
D:465 464 527
D:502 457 513
D:524 432 470
D:512 518 463
D:468 566 542
D:477 476 532
D:511 460 519
D:526 513 444
D:504 590 480
D:462 523 543
D:484 422 529
D:521 448 533
D:525 433 513
D:472 547 512
D:467 541 517
D:499 499 480
D:520 506 464
D:515 615 504
D:460 550 519
D:467 451 523
D:511 492 496
D:531 527 455
D:494 598 463
D:455 516 522
D:489 451 529
D:521 492 508
D:528 529 472
D:476 585 506
D:463 508 524
D:499 470 508
D:524 480 480
D:511 569 464
D:457 560 527
D:470 455 532
D:508 473 502
D:531 513 467
D:491 591 480
D:451 507 543
D:483 448 511
D:516 458 478
D:524 566 451
D:476 595 492
D:462 500 524
D:502 463 502
D:527 472 472
D:515 560 456
D:463 542 519
D:480 472 520
D:514 462 496
D:532 496 456
D:492 569 472
D:456 506 528
D:488 472 518
D:521 468 493
D:527 531 462
D:478 569 511
D:467 488 531
D:504 460 511
D:529 472 480
D:515 560 467
D:464 543 524
D:480 468 525
D:515 463 504
D:531 500 465
D:496 580 486
D:457 513 536
D:492 463 520
D:521 472 494
D:526 536 460
I:a b c
D:460 558 529
D:472 476 527
D:508 473 502
D:527 516 468
D:492 583 487
D:454 515 532
D:487 472 518
D:519 472 492
D:526 536 460
D:472 572 505
D:463 488 531
D:502 463 510
D:525 478 478
D:507 568 467
D:455 544 524
D:472 472 527
D:510 465 505
D:524 507 465
D:487 577 487
D:452 508 534
D:486 463 524
D:517 463 496
D:520 537 464
D:468 572 511
D:462 480 529
D:499 458 512
D:525 473 478
D:508 560 468
D:456 537 526
D:476 466 524
D:512 458 508
D:532 499 467
D:490 572 487
D:456 496 536
D:491 454 521
D:523 459 496
D:524 536 460
D:472 563 511
D:467 480 536
D:504 457 511
D:527 473 476
D:508 563 467
D:456 532 526
D:476 460 523
D:512 455 502
D:529 498 460
D:489 580 486
D:456 508 533
D:494 470 521
D:523 467 489
D:521 543 451
D:467 568 502
D:463 478 526
D:502 455 508
D:524 476 468
D:504 568 463
D:455 537 524
D:476 465 524
D:512 456 499
D:527 508 457
D:481 579 487
D:454 502 532
D:488 462 518
D:520 463 491
D:519 540 454
D:467 560 504
D:464 472 531
D:504 458 510
D:527 482 473
D:504 572 467
D:457 536 527
D:481 467 527
D:516 462 505
D:529 512 459
D:487 572 492
D:462 492 540
D:499 454 521
D:527 461 496
D:527 543 463
D:472 560 515
D:472 472 534
D:507 460 512
D:529 480 473
D:504 568 472
D:456 532 530
D:481 467 526
D:515 460 504
D:528 511 457
D:481 573 487
D:456 496 533
D:496 460 518
D:521 465 486
D:515 552 453
D:461 563 506
D:466 473 526
D:505 460 504
D:529 483 463
D:502 574 463
D:456 528 526
D:480 464 523
I:a b c
D:524 467 487
D:518 552 455
D:464 561 507
D:465 476 527
D:504 460 508
D:526 481 470
D:499 574 468
D:455 531 529
D:481 462 522
D:518 460 499
D:527 516 457
D:481 575 492
D:457 487 531
D:496 444 514
D:522 432 499
D:519 548 457
D:463 581 531
D:463 398 550
D:501 465 548
D:524 494 515
D:496 527 444
D:449 556 524
D:478 312 499
D:518 502 470
D:529 654 470
D:487 590 549
D:462 444 512
D:497 358 472
D:527 512 452
D:519 577 423
D:464 636 505
D:470 460 575
D:502 318 580
D:519 415 518
D:494 552 481
D:455 671 481
D:487 575 548
D:512 448 532
D:524 525 458
D:473 508 511
D:455 565 483
D:494 508 504
D:519 457 488
D:508 527 448
D:466 547 491
D:467 476 551
D:510 480 476
D:529 515 476
D:499 542 472
D:459 476 594
D:483 458 526
D:512 354 456
D:527 600 440
D:483 633 502
D:472 491 588
D:497 444 572
D:523 521 438
D:521 575 428
D:462 502 496
D:472 480 508
D:515 456 487
D:529 547 477
D:497 568 472
D:455 568 528
D:483 478 540
D:519 476 510
D:527 525 460
D:481 542 480
D:462 524 543
D:504 467 526
D:531 412 497
D:524 547 476
D:468 568 534
D:476 491 556
D:512 463 494
D:534 486 449
D:501 562 457
D:457 519 528
D:483 472 547
D:514 470 488
D:524 542 446
D:476 576 491
D:456 508 527
D:496 478 512
D:524 480 481
D:516 556 457
D:463 556 513
D:467 482 521
D:508 468 504
D:531 496 465
D:499 574 472
D:455 519 527
D:486 460 514
D:519 472 496
D:527 531 455
D:477 577 496
D:457 499 528
D:496 467 510
D:524 475 480
D:513 556 460
I:a b c
D:457 526 529
D:486 470 521
D:520 465 497
D:531 524 460
D:482 576 500
D:465 496 531
D:504 462 513
D:531 476 483
D:519 563 463
D:465 552 520
D:475 481 531
D:511 476 510
D:529 502 472
D:496 578 481
D:456 519 536
D:483 472 527
D:519 467 506
D:530 527 472
D:481 574 511
D:464 492 542
D:504 463 520
D:529 472 487
D:518 556 468
D:463 548 527
D:475 473 530
D:508 465 509
D:529 497 469
D:496 575 481
D:455 510 533
D:486 461 524
D:519 463 498
D:527 527 463
D:480 572 507
D:463 492 534
D:497 463 511
D:521 472 480
D:510 556 465
D:457 539 523
D:470 467 526
D:508 460 504
D:524 492 460
D:489 572 476
D:451 514 529
D:483 464 518
D:516 463 494
D:523 526 456
D:470 568 499
D:455 484 529
D:493 456 510
D:520 467 476
D:508 553 460
D:457 540 518
D:472 465 521
D:508 455 499
D:527 492 459
D:491 564 475
D:452 508 530
D:486 468 519
D:518 470 496
D:524 534 457
D:472 572 500
D:460 484 531
D:496 458 513
D:526 464 483
D:513 553 466
D:460 537 528
D:476 468 532
D:513 465 511
D:529 499 467
D:492 572 483
D:455 505 534
D:489 464 523
D:519 466 497
D:526 532 460
D:473 566 504
D:462 483 533
D:500 459 512
D:524 472 480
D:508 561 463
D:456 539 521
D:473 467 524
D:509 463 502
D:527 496 459
D:492 575 480
D:455 513 529
D:487 465 516
D:519 463 489
D:524 534 452
D:472 568 499
D:460 483 527
D:498 457 508
D:522 472 476
D:505 560 462
D:454 539 521
D:470 465 527
D:508 463 505
D:526 502 463
D:487 577 481
D:451 510 531
D:484 462 519
I:a b c
D:524 468 476
D:511 561 464
D:458 540 523
D:473 464 524
D:510 461 502
D:527 499 463
D:489 576 483
D:454 505 530
D:487 460 518
D:519 460 497
D:526 534 464
D:476 568 515
D:467 486 540
D:505 460 518
D:531 476 481
D:513 563 472
D:462 537 528
D:476 465 527
D:511 460 505
D:527 499 463
D:488 572 485
D:455 502 534
D:489 460 518
D:519 462 492
D:522 534 460
D:470 564 508
D:462 484 532
D:499 460 510
D:524 478 472
D:505 561 460
D:456 536 520
D:473 463 522
D:512 462 500
D:527 504 458
D:487 575 483
D:455 508 531
D:489 458 514
D:521 467 492
D:522 543 460
D:469 568 509
D:463 480 528
D:499 465 511
D:524 480 476
D:504 563 465
D:455 537 524
D:473 472 527
D:510 466 504
D:527 508 463
D:487 576 486
D:455 504 531
D:491 462 518
D:521 462 492
D:524 536 456
D:472 560 508
D:464 480 529
D:501 462 508
D:526 473 478
D:508 568 474
D:460 537 536
D:480 472 532
D:516 463 508
D:531 505 467
D:489 572 492
D:457 496 536
D:492 460 521
D:520 463 494
D:521 543 462
D:465 563 512
D:463 480 529
D:502 455 509
D:526 476 472
D:505 561 468
D:456 531 527
D:480 466 527
D:512 463 498
D:527 508 456
D:483 579 487
D:455 504 532
D:491 463 513
D:520 464 484
D:519 540 455
D:465 560 507
D:464 476 526
D:504 457 502
D:529 478 467
D:504 568 467
D:456 531 526
D:478 466 524
D:512 464 500
D:526 515 460
D:483 575 492
D:455 502 534
D:489 460 516
D:520 461 488
D:519 542 463
D:465 560 516
D:465 480 529
D:504 460 508
D:528 478 472
D:504 568 472
I:a b c
D:460 492 532
D:499 455 520
D:531 463 492
D:529 541 463
D:476 555 516
D:478 472 531
D:515 454 510
D:537 476 470
D:513 562 472
D:465 516 528
D:488 455 521
D:523 455 497
D:536 508 460
D:488 574 496
D:462 496 535
D:497 462 515
D:527 467 488
D:524 547 463
D:468 556 516
D:470 476 527
D:508 462 502
D:529 486 467
D:505 577 473
D:456 531 529
D:480 467 521
D:518 465 499
D:531 515 460
D:487 578 496
D:460 497 532
D:496 460 514
D:527 468 483
D:524 552 463
D:468 563 519
D:467 481 527
D:508 463 502
D:531 486 464
D:506 575 476
D:456 530 530
D:480 464 520
D:513 467 497
D:529 521 460
D:482 582 497
D:454 499 534
D:492 461 515
D:524 467 488
D:522 556 472
D:465 561 529
D:465 476 536
D:504 463 510
D:527 488 472
D:499 579 482
D:449 529 536
D:476 468 524
D:511 467 496
D:526 524 462
D:476 583 502
D:448 497 532
D:486 463 510
D:517 470 480
D:511 560 462
D:455 563 519
D:460 476 521
D:504 460 499
D:526 494 460
D:496 583 476
D:448 527 526
D:472 472 513
D:510 470 489
D:524 532 457
D:475 587 499
D:449 494 529
D:489 461 508
D:521 467 480
D:516 561 467
D:460 556 524
D:463 473 526
D:504 456 499
D:529 487 465
D:499 577 482
D:451 518 531
D:480 455 516
D:516 452 492
D:529 524 463
D:478 583 508
D:453 492 531
D:492 456 508
D:524 462 480
D:518 560 468
D:462 555 528
D:467 470 531
D:508 452 506
D:534 483 472
D:504 575 494
D:454 519 540
D:482 459 520
D:519 454 496
D:534 520 464
D:480 580 510
D:455 487 536
D:494 457 512
I:a b c
D:529 488 472
D:497 579 488
D:448 520 537
D:473 460 519
D:513 457 494
D:527 524 467
D:478 579 512
D:455 487 532
D:492 457 504
D:520 467 475
D:512 566 467
D:454 556 524
D:460 472 523
D:502 462 500
D:526 498 466
D:494 587 488
D:448 524 536
D:476 465 518
D:515 460 489
D:526 531 464
D:473 579 508
D:451 491 531
D:492 460 506
D:524 466 473
D:515 562 472
D:457 551 527
D:467 472 520
D:508 458 496
D:529 496 463
D:496 580 488
D:450 515 534
D:481 457 518
D:518 460 494
D:527 529 468
D:473 575 515
D:455 488 534
D:496 458 511
D:526 472 480
D:514 563 476
D:457 552 531
D:467 468 524
D:506 455 496
D:527 496 464
D:494 583 491
D:450 512 532
D:480 459 512
D:515 462 487
D:527 534 463
D:476 575 510
D:455 487 527
D:496 456 499
D:521 472 467
D:511 568 467
D:453 550 521
D:463 470 518
D:504 460 493
D:525 496 461
D:489 583 490
D:448 514 529
D:478 460 509
D:513 460 483
D:524 537 462
D:472 579 511
D:453 487 527
D:493 462 505
D:524 472 472
D:513 563 472
D:457 547 527
D:467 470 519
D:508 460 494
D:531 497 463
D:496 583 494
D:452 513 531
D:483 463 512
D:521 463 491
D:532 536 472
D:480 572 520
D:463 483 534
D:504 462 510
D:532 476 480
D:520 569 483
D:463 550 534
D:476 472 522
D:513 463 499
D:536 504 468
D:499 583 500
D:456 510 536
D:486 460 514
D:520 460 487
D:529 534 470
D:472 572 519
D:455 481 529
D:496 456 504
D:524 472 470
D:508 566 476
D:452 541 524
D:464 467 513
D:505 462 489
D:526 504 462
D:489 582 496
I:a b c
D:455 483 524
D:496 455 499
D:524 472 470
D:511 563 478
D:456 542 528
D:468 464 515
D:509 455 491
D:531 500 464
D:492 579 498
D:455 504 531
D:488 456 505
D:523 460 480
D:529 542 467
D:474 569 517
D:462 478 526
D:502 456 501
D:529 474 472
D:513 572 484
D:462 540 536
D:478 465 521
D:517 458 497
D:537 504 467
D:497 579 504
D:460 499 531
D:494 456 509
D:528 462 483
D:533 545 468
D:477 572 521
D:470 481 526
D:511 460 499
D:537 480 467
D:518 574 480
D:463 536 531
D:481 460 515
D:519 454 491
D:536 508 460
D:492 582 497
D:456 502 531
D:494 462 510
D:527 465 480
D:528 548 464
D:472 568 516
D:463 480 520
D:504 457 496
D:528 477 465
D:508 574 478
D:455 531 527
D:476 460 517
D:515 457 496
D:532 512 464
D:487 583 504
D:454 500 536
D:488 457 513
D:523 463 486
D:526 545 469
D:470 561 523
D:463 480 528
D:504 460 504
D:532 480 470
D:511 577 480
D:457 534 531
D:478 463 520
D:516 457 497
D:536 512 467
D:492 580 504
D:458 496 536
D:496 456 512
D:527 460 482
D:526 547 470
D:467 561 524
D:463 472 527
D:504 456 499
D:527 484 470
D:504 581 481
D:453 529 531
D:476 466 515
D:515 462 494
D:531 520 464
D:487 584 505
D:455 498 532
D:492 460 510
D:524 463 478
D:521 551 464
D:463 563 518
D:462 473 521
D:500 460 498
D:527 481 464
D:504 579 480
D:453 534 531
D:476 467 516
D:513 460 492
D:528 523 464
D:481 582 504
D:451 497 531
D:489 460 506
D:522 465 480
D:520 556 467
D:463 563 521
D:462 476 521
D:504 456 499
I:a b c
D:529 518 465
D:482 579 508
D:452 487 529
D:491 459 506
D:523 465 481
D:523 554 474
D:465 560 527
D:463 472 530
D:505 453 502
D:531 481 472
D:508 572 489
D:457 521 536
D:482 460 515
D:520 458 492
D:536 513 464
D:486 575 508
D:457 497 531
D:496 462 508
D:527 467 480
D:526 556 472
D:467 560 526
D:467 473 524
D:510 456 499
D:534 480 467
D:508 572 488
D:455 519 529
D:480 463 511
D:513 462 486
D:527 524 463
D:480 579 505
D:453 492 527
D:491 451 504
D:523 465 476
D:520 555 472
D:462 560 520
D:462 475 522
D:504 457 497
D:527 487 470
D:502 576 487
D:449 527 531
D:476 464 515
D:513 463 491
D:527 525 465
D:480 582 511
D:456 490 530
D:494 456 504
D:524 463 476
D:516 560 476
D:460 558 529
D:465 470 526
D:507 455 502
D:531 487 474
D:502 577 496
D:454 520 536
D:480 457 516
D:519 457 492
D:531 524 468
D:480 575 511
D:457 488 531
D:496 457 506
D:526 463 478
D:518 558 476
D:460 551 527
D:466 469 523
D:505 455 497
D:529 491 467
D:499 582 492
D:454 522 532
D:480 462 511
D:515 460 482
D:526 527 460
D:473 572 505
D:452 487 523
D:492 457 497
D:524 469 470
D:516 563 472
D:458 554 522
D:465 472 518
D:507 462 494
D:529 500 463
D:497 586 492
D:452 520 531
D:481 463 512
D:519 458 486
D:529 531 465
D:480 577 513
D:456 492 529
D:496 464 504
D:527 470 478
D:520 563 480
D:465 548 532
D:473 467 524
D:514 451 497
D:537 492 469
D:505 579 496
D:460 512 534
D:492 462 512
D:527 464 489
D:536 536 466
D:483 575 516
I:a b c
D:476 472 521
D:515 458 496
D:536 496 465
D:502 579 496
D:457 508 531
D:487 455 511
D:522 458 484
D:532 533 467
D:480 575 515
D:462 486 527
D:501 460 497
D:527 473 470
D:515 563 473
D:459 544 528
D:467 472 519
D:508 462 492
D:528 500 460
D:492 579 496
D:454 508 534
D:487 457 511
D:520 462 483
D:527 531 467
D:476 569 519
D:460 480 530
D:499 456 504
D:529 472 476
D:516 564 481
D:460 543 531
D:472 467 521
D:512 460 497
D:533 502 467
D:496 579 499
D:454 505 532
D:488 455 511
D:524 460
